obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type
ib916pbiq,DARK,10.79889430216,41.22037879824,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55179.29839054398,55179.30880702546,900.0,2,image
ib916qajq,BIAS,10.79896073184,41.22044198434,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55179.25009591435,55179.25009591435,0.0,2,image
ib91dqk6q,BIAS,11.72858906891,85.27068659706,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55290.41901010417,55290.41901010417,0.0,2,image
ib91bqc3q,BIAS,46.25655497038,-0.2915679368247,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55254.00013190972,55254.00013190972,0.0,2,image
ib914w010,DARK,321.0609047217,1.001437467849,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55156.385207025465,55156.407521608795,1800.0,3,image
hst_16579_06_wfc3_uvis_f275w_iemg06,GRW+70D,204.7030076295,70.28530433195,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59616.51115548,59616.52947712,10.0,3,image
hst_16579_08_wfc3_uvis_f275w_iemg08,GRW+70D,204.7028176957,70.28530040294,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59826.03586226,59826.05418391,10.0,3,image
hst_16235_19_wfc3_uvis_f275w_iehs19,ANY,15.37902159588,-72.48354570137,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59431.73797822,59431.74705208,784.0,3,image
hst_16252_6a_wfc3_uvis_f275w_ieex6a,ANY,260.8547523585,65.91659959733,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59883.06003034,59883.32082939,18920.557999,3,image
ib914wirq,BIAS,321.0609047217,1.001437467849,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55156.3836716088,55156.3836716088,0.0,2,image
ib916q010,DARK,10.79896073184,41.22044198434,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55179.2516309375,55179.28987184028,1800.0,3,image
ib91d5r1q,DARK,95.62404659862,-0.2853218155337,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55280.03507045139,55280.04548688657,900.0,2,image
ib91bp010,BIAS,46.25655497038,-0.2915679368247,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55254.02949521991,55254.03096524306,0.0,3,image
ib91bpchq,DARK,46.25654361379,-0.2916406666408,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55254.058021377314,55254.0684378125,900.0,2,image
hst_16235_91_wfc3_uvis_f275w_iehs91,ANY,14.23929133768,-72.61641145296,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59644.1645595,59644.17961707,1163.0,3,image
hst_16415_aa_wfc3_uvis_f275w_iegeaa,GRW+70D,204.7031603674,70.28530749136,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59448.01900905,59448.03726106,10.0,3,image
hst_16657_90_wfc3_uvis_f275w_iep390,ZTF21AARNJYD,156.9236875,72.82694166667,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59624.4456114,59624.46107453,1200.0,3,image
hst_16657_84_wfc3_uvis_f275w_iep384,ZTF20ABKIARZ,348.0864375,31.12601666667,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59853.05809691,59853.07355967,1200.0,3,image
ib91aydaq,BIAS,61.83717660296,-44.17697948567,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55240.614252280095,55240.614252280095,0.0,2,image
ib91d6qsq,BIAS,95.62404659862,-0.2853218155337,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55280.00007430556,55280.00007430556,0.0,2,image
ib91jtyiq,DARK,77.16819091705,-68.72413658026,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55400.4563119213,55400.466728356485,900.0,2,image
ib91kqh1q,BIAS,219.3694026029,-1.829286965449,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55416.12079502315,55416.12079502315,0.0,2,image
ib91k6uqq,BIAS,50.63073524846,-53.67180657615,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55406.00007728009,55406.00007728009,0.0,2,image
hst_16657_78_wfc3_uvis_f275w_iep378,ZTF18ABDKKWA,267.022175,52.223725,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59667.184317,59667.19978012,1200.0,3,image
hst_16657_74_wfc3_uvis_f275w_iep374,ZTF18ACBZVPG,170.0005083333,36.10102222222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59631.03851765,59631.05398078,1200.0,3,image
hst_16657_62_wfc3_uvis_f275w_iep362,ZTF19AAMGGHN,141.3542583333,65.46746388889,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59683.46280197,59683.47826472,1200.0,3,image
hst_16657_0j_wfc3_uvis_f275w_iep30j,ZTF20ABGBXVB,10.85267083333,50.67446388889,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59544.19328322,59544.20874598,1200.0,3,image
hst_16657_09_wfc3_uvis_f275w_iep309,ZTF18ABESQNB,224.8014541667,71.37581388889,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,60151.429437,60151.44490012,1200.0,3,image
hst_16657_07_wfc3_uvis_f275w_iep307,ZTF21AAPLNXW,246.216875,45.18093611111,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59789.96102221,59789.97648496,1200.0,3,image
hst_16235_25_wfc3_uvis_f275w_iehs25,ANY,76.39240906528,-70.30664498543,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59454.31992349,59454.3349118,1157.0,3,image
hst_16415_03_wfc3_uvis_f275w_iege03,GD153,194.2594367164,22.03010877739,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59171.69723719,59171.75610883,9.0,3,image
ib91k5wfq,DARK,50.63073524846,-53.67180657615,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55406.166960069444,55406.17737650463,900.0,2,image
ib91k2iiq,BIAS,11.48251339468,42.23070419481,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55404.03375798611,55404.03375798611,0.0,2,image
ib6o29030,WFC3-ERSII-UVIS-5,53.18027169753,-27.72576179066,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55084.77908260417,55084.99351539352,5688.0,3,image
ib6o26030,WFC3-ERSII-UVIS-2,53.11536641923,-27.69760623516,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55081.913908912036,55081.93057538194,5688.0,3,image
hst_16734_03_wfc3_uvis_f275w_iep203,SDSSJ111027.11+280838.4,167.613,28.144,WFC3/UVIS,F275W,16734,"Scarlata, Claudia",,59716.768914,59716.93330046,7884.0,3,image
hst_16657_1l_wfc3_uvis_f275w_iep31l,ZTF20ABRPBFV,27.08465416667,34.86227222222,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59814.98674103,59815.00220378,1200.0,3,image
hst_16657_1c_wfc3_uvis_f275w_iep31c,ZTF20ADADRHW,128.4261125,27.71208888889,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59605.33889844,59605.35436157,1200.0,3,image
hst_16657_35_wfc3_uvis_f275w_iep335,ZTF18ACCNOLI,128.4138833333,55.59809444444,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,59576.35278638,59576.36824951,1200.0,3,image
ib6o32030,WFC3-ERSII-UVIS-8,53.03410288462,-27.76373956836,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55083.45160559028,55083.795378703704,5688.0,3,image
ib91l5cbq,DARK,249.9490118403,12.17949505512,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55424.4199459838,55424.4303628125,900.0,2,image
ib91l6bxq,BIAS,256.754655118,35.58738414057,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55424.35580651621,55424.35580651621,0.0,2,image
ib91l3yoq,DARK,311.3843454437,1.087984470518,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55423.94767746528,55423.958093946756,900.0,2,image
hst_16464_03_wfc3_uvis_f275w_iei503,J1418+2102,214.7129958333,21.0444,WFC3/UVIS,F275W,16464,"Chisholm, John",,59368.34925507,59368.51363005,7279.0,3,image
hst_16252_08_wfc3_uvis_f275w_ieex08,JWST-NEP-TDF-1BUVIS,260.6120958333,65.72268055556,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59340.45879124,59340.71321252,20899.0,3,image
hst_16252_02_wfc3_uvis_f275w_ieex02,ANY,260.8367631656,65.75925257179,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59175.00715608,59175.26506142,21200.0,3,image
hst_16283_02_wfc3_uvis_f275w_ieav02,M-14,264.4048282532,-3.245920711825,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59251.13638345,59251.1485362,1050.0,3,image
ib91k1jcq,DARK,356.2976705225,81.04207012412,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55404.15686747685,55404.16728394676,900.0,2,image
ib91juziq,BIAS,77.16819091705,-68.72413658026,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55400.545204664355,55400.545204664355,0.0,2,image
ib91nicbq,BIAS,235.4038156095,18.15361952451,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55466.10132850694,55466.10132850694,0.0,2,image
ib91ay010,DARK,61.83717660296,-44.17697948567,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55240.63527800926,55240.657593020835,1800.0,3,image
ib91bq010,DARK,46.25655497038,-0.2915679368247,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55254.00166689815,55254.02398190972,1800.0,3,image
hst_16283_07_wfc3_uvis_f275w_ieav07,M-14,264.4048282384,-3.245920723599,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59257.09068901,59257.10284139,1050.0,3,image
hst_16283_05_wfc3_uvis_f275w_ieav05,M-14,264.4048282504,-3.245920714057,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59252.26517975,59252.27733213,1050.0,3,image
hst_16289_01_wfc3_uvis_f275w_ieau01,M-5,229.7340416667,2.063722222222,WFC3/UVIS,F275W,16289,"Milone, Antonino Paolo",,59259.94174197,59259.95906843,1360.0,3,image
ib91d5010,BIAS,95.62404659862,-0.2853218155337,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55280.032065046296,55280.03353503472,0.0,3,image
ib91ilz4q,DARK,219.720585519,-60.7922473279,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55378.05884575231,55378.06926258102,900.0,2,image
ib91imyhq,BIAS,201.697560496,-47.46617494942,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55378.000053703705,55378.000053703705,0.0,2,image
ib91j3010,BIAS,168.751920118,-61.1755157065,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55387.495261840275,55387.49673186342,0.0,3,image
ib91j3crq,DARK,168.7510109149,-61.1759279628,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55387.5365309375,55387.546947766205,900.0,2,image
hst_15891_84_wfc3_uvis_f275w_ie9m84,ANY,84.77799613128,-69.17942349486,WFC3/UVIS,F275W,15891,"Murray, Claire E.",,59134.93018792,59134.94614845,710.0,3,image
hst_16283_11_wfc3_uvis_f275w_ieav11,M-14,264.4048282463,-3.245920717315,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59253.91285308,59253.92500583,1050.0,3,image
hst_16283_08_wfc3_uvis_f275w_ieav08,M-14,264.4048282382,-3.245920723731,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59257.15749456,59257.16964732,1050.0,3,image
hst_16283_06_wfc3_uvis_f275w_ieav06,M-14,264.4048282386,-3.245920723468,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59257.02447345,59257.0366262,1050.0,3,image
hst_16283_10_wfc3_uvis_f275w_ieav10,M-14,264.4048282359,-3.245920725562,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59258.08381382,59258.09596658,1050.0,3,image
hst_16283_03_wfc3_uvis_f275w_ieav03,M-14,264.4048282509,-3.24592071365,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59252.05936938,59252.07152213,1050.0,3,image
hst_16283_09_wfc3_uvis_f275w_ieav09,M-14,264.4048282361,-3.245920725432,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59258.01761012,59258.02976287,1050.0,3,image
hst_16235_28_wfc3_uvis_f275w_iehs28,ANY,17.76960255514,-72.63179756894,WFC3/UVIS,F275W,16235,"Murray, Claire E.",,59664.98649292,59665.01533568,2355.0,3,image
ib91k5010,BIAS,50.63073524846,-53.67180657615,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55406.11519320602,55406.11666319444,0.0,3,image
ib91k1010,BIAS,356.2976705225,81.04207012412,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55404.12395466435,55404.125424652775,0.0,3,image
ib91jt010,BIAS,10.68735389973,41.3089663721,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55400.4533065162,55400.45477650463,0.0,3,image
ib91il010,BIAS,219.720585519,-60.7922473279,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55378.05328295139,55378.05475258102,0.0,3,image
ib6o25030,WFC3-ERSII-UVIS-1,53.16389018906,-27.68494512408,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55081.05039039352,55081.264476122684,5688.0,3,image
hst_16579_02_wfc3_uvis_f275w_iemg02,GD153,194.2594249523,22.03005115549,WFC3/UVIS,F275W,16579,"Calamida, Annalisa",,59545.06271619,59545.07907598,9.0,3,image
hst_16657_34_wfc3_uvis_f275w_iep334,ZTF19AAXFCPQ,240.8620166667,38.18406388889,WFC3/UVIS,F275W,16657,"Fremling, Christoffer",,60194.74909174,60194.76455449,1200.0,3,image
hst_16252_05_wfc3_uvis_f275w_ieex05,ANY,260.5728624704,65.89933849838,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59341.45174273,59341.70653437,20899.0,3,image
hst_16287_ep_wfc3_uvis_f275w_iebjep,PTF09CVI-HOST,326.7908333333,8.309888888889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59141.65489866,59141.67834734,1650.0,3,image
ib6o31030,WFC3-ERSII-UVIS-7,53.08320999292,-27.75097290172,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55084.24623521991,55084.594499074075,5688.0,3,image
ib6o27030,WFC3-ERSII-UVIS-3,53.06660889642,-27.71034512402,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55082.248908912035,55082.53001982639,5688.0,3,image
ib6o28030,WFC3-ERSII-UVIS-4,53.01771053234,-27.72330623511,WFC3/UVIS,F275W,11359,"OConnell, Robert W.",Panchromatic WFC3 survey of galaxies at intermediate z: Early Release Science program for Wide Field Camera 3.,55083.9137122338,55084.12834166667,5688.0,3,image
hst_16415_13_wfc3_uvis_f275w_iege13,P330E,247.8908245053,30.14599510302,WFC3/UVIS,F275W,16415,"Calamida, Annalisa",,59247.17683456,59247.23697361,260.0,3,image
hst_16793_05_wfc3_uvis_f275w_iemn05,ANY,260.5211270033,65.87954306045,WFC3/UVIS,F275W,16793,"Jansen, Rolf A.",,59717.55044141,59717.80694639,21082.0,3,image
hst_16777_04_wfc3_uvis_f275w_ien404,NGC5139-P4,201.7786166667,-47.50496944444,WFC3/UVIS,F275W,16777,"Seth, Anil C.",,59809.24793288,59809.31877786,2246.0,3,image
hst_16464_02_wfc3_uvis_f275w_iei502,J1418+2102,214.7129958333,21.0444,WFC3/UVIS,F275W,16464,"Chisholm, John",,59367.42271581,59367.58709079,7527.0,3,image
ib91l3010,BIAS,311.3843454437,1.087984470518,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55423.944672453705,55423.94614209491,0.0,3,image
ib91l5010,BIAS,256.754655118,35.58738414057,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55424.38516987269,55424.38663984954,0.0,3,image
ib91d6010,DARK,95.62404659862,-0.2853218155337,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55280.0016096875,55280.0259846875,1800.0,3,image
ib91dq010,DARK,11.72858906891,85.27068659706,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55290.43658734953,55290.45890193287,1800.0,3,image
ibbs45030,GRW+70D5824,204.7077571633,70.28577965058,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55115.56142091435,55115.56209221065,4.0,3,image
hst_16464_01_wfc3_uvis_f275w_iei501,J1418+2102,214.7129958333,21.0444,WFC3/UVIS,F275W,16464,"Chisholm, John",,59370.53328285,59370.6976693,7535.0,3,image
hst_16464_05_wfc3_uvis_f275w_iei505,J1418+2102,214.7129958333,21.0444,WFC3/UVIS,F275W,16464,"Chisholm, John",,59278.39595563,59278.46766875,1807.0,3,image
hst_16283_04_wfc3_uvis_f275w_ieav04,M-14,264.4048282507,-3.245920713787,WFC3/UVIS,F275W,16283,"DAntona, Francesca",,59252.12861715,59252.14076991,1050.0,3,image
hst_16734_08_wfc3_uvis_f275w_iep208,SDSSJ091859.21+510452.5,139.747,51.081,WFC3/UVIS,F275W,16734,"Scarlata, Claudia",,59726.02033734,59726.23303417,6830.0,3,image
ibbs35030,GRW+70D5824,204.7077701713,70.28577951147,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55100.255772766206,55100.2564440625,4.0,3,image
ibbs40040,GRW+70D5824,204.7077644029,70.28577957316,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55107.04309907407,55107.04377033565,4.0,3,image
ib91nvb8q,BIAS,334.4268974532,0.139641261581,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55473.2048818287,55473.2048818287,0.0,2,image
ib91nwb3q,DARK,334.4268974532,0.139641261581,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55473.18895170139,55473.199368518515,900.0,2,image
hst_16734_06_wfc3_uvis_f275w_iep206,SDSSJ002927.38+254401.7,7.364,25.734,WFC3/UVIS,F275W,16734,"Scarlata, Claudia",,59611.27444251,59611.41737082,6165.0,3,image
hst_16706_15_wfc3_uvis_f275w_iep715,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,16706,"Gezari, Suvi",,59542.52008878,59542.55219524,646.0,3,image
hst_16734_01_wfc3_uvis_f275w_iep201,SDSSJ074249.68+334148.9,115.707,33.697,WFC3/UVIS,F275W,16734,"Scarlata, Claudia",,59862.7497058,59863.02022633,10520.0,3,image
ibbsd5030,GRW+70D5824,204.707770152,70.28577951168,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55100.27844649306,55100.279117743055,4.0,3,image
ib91ni010,DARK,235.4038156095,18.15361952451,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55466.10286388889,55466.13507445602,1800.0,3,image
ib91kq010,DARK,219.3694026029,-1.829286965449,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55416.122330439815,55416.144645023145,1800.0,3,image
ibbsb5030,GRW+70D5824,204.7077936548,70.28577926034,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55072.62436003472,55072.62503128472,4.0,3,image
ib9j04i4q,DEUTERIUM,83.87443903788,-69.2685663159,WFC3/UVIS,F275W,11912,"Rajan, Abhijith",UVIS Internal Flats,55178.454246875,55178.45464849537,34.700001,2,image
hst_16706_53_wfc3_uvis_f275w_iep753,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,16706,"Gezari, Suvi",,59550.26137359,59550.29348005,646.0,3,image
hst_16706_64_wfc3_uvis_f275w_iep764,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,16706,"Gezari, Suvi",,59552.31263507,59552.34474153,646.0,3,image
hst_16793_04_wfc3_uvis_f275w_iemn04,ANY,260.6817986833,65.91603218254,WFC3/UVIS,F275W,16793,"Jansen, Rolf A.",,59662.83537033,59663.08184049,20349.0,3,image
hst_16793_06_wfc3_uvis_f275w_iemn06,ANY,260.4755946796,65.80394789025,WFC3/UVIS,F275W,16793,"Jansen, Rolf A.",,59773.32148517,59773.58007311,21262.0,3,image
hst_16793_03_wfc3_uvis_f275w_iemn03,ANY,260.8799871366,65.8784856849,WFC3/UVIS,F275W,16793,"Jansen, Rolf A.",,59610.87041474,59611.12843564,21209.0,3,image
hst_13349_06_wfc3_uvis_f275w_icb906,A2188-EBBELS-FLANKING,248.9549125,66.218475,WFC3/UVIS,F275W,13349,"Fan, Xiaohui",,56503.99231995,56504.15556086,9538.0,3,image
hst_13297_54_wfc3_uvis_f275w_icau54,NGC-5466,211.3637083333,28.53444444444,WFC3/UVIS,F275W,13297,"Piotto, Giampaolo",,56745.09475939,56745.16136844,1730.0,3,image
ib9j01j5q,DEUTERIUM,67.79977424969,17.90706996337,WFC3/UVIS,F275W,11912,"Rajan, Abhijith",UVIS Internal Flats,55087.061397453705,55087.06179872685,34.700001,2,image
ib91l6010,DARK,256.754655118,35.58738414057,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55424.35734193287,55424.379656516205,1800.0,3,image
ibbsd0040,GRW+70D5824,204.7077643847,70.28577957336,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55107.064557604164,55107.065228506945,4.0,3,image
ibbsd1030,GRW+70D5824,204.7077342581,70.28577989553,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55142.51250975695,55142.51318101852,4.0,3,image
ibbsc5030,GRW+70D5824,204.7077819843,70.28577938514,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55086.35624667824,55086.35691797454,4.0,3,image
hst_16706_14_wfc3_uvis_f275w_iep714,GOODS-S-UVCANDELS,53.17916666667,-27.90444444444,WFC3/UVIS,F275W,16706,"Gezari, Suvi",,59542.45390804,59542.48601487,646.0,3,image
hst_13574_a5_wfc3_uvis_f275w_ichda5,GRW+70D5824,204.7055368522,70.28534581063,WFC3/UVIS,F275W,13574,"Baggett, Sylvia M.",,56775.22493375,56775.22655429,18.0,3,image
hst_13364_59_wfc3_uvis_f275w_icdm59,NGC5253,204.9765,-31.6466,WFC3/UVIS,F275W,13364,"Calzetti, Daniela",,56532.11254057,56532.14398703,2447.0,3,image
ibbsc0030,GRW+70D5824,204.7077785171,70.28577942222,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55090.4358190625,55090.435842210645,4.0,3,image
ibbsa5040,GRW+70D5824,204.7078065965,70.28577912193,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55057.3966505787,55057.397321840275,4.0,3,image
ibbs05030,GRW+70D5824,204.7078066134,70.28577912175,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55057.37673167824,55057.37740297454,4.0,3,image
ibbse5040,GRW+70D5824,204.7077571454,70.28577965077,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55115.58254351852,55115.58321478009,4.0,3,image
ibbsg5030,GRW+70D5824,204.7077311461,70.28577992881,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55146.174141979165,55146.174813275466,4.0,3,image
ibbsf1030,GRW+70D5824,204.7077101984,70.28578015282,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55170.82198923611,55170.82266049769,4.0,3,image
ib91im010,DARK,201.697560496,-47.46617494942,WFC3/UVIS,F275W,11905,"Borders, Tiffany",WFC3 UVIS CCD Daily Monitor,55378.001589085645,55378.047769247685,1800.0,3,image
ibbsf0030,GRW+70D5824,204.7077395378,70.28577983907,WFC3/UVIS,F275W,11907,"Baggett, Sylvia M.",UVIS Cycle 17 Contamination Monitor,55136.300183252315,55136.30085451389,4.0,3,image
hst_16252_03_wfc3_uvis_f275w_ieex03,ANY,260.926096601,65.84281727204,WFC3/UVIS,F275W,16252,"Jansen, Rolf A.",,59227.90847743,59228.16567648,21139.0,3,image
