obs_id,target_name,s_ra,s_dec,instrument_name,filters,proposal_id,proposal_pi,obs_title,t_min,t_max,t_exptime,calib_level,dataproduct_type,sep_arcsec,sn_name,cubename,sn_ra_deg,sn_dec_deg,sn_type,sem,notes
iebjcc010,SN2016P-HOST,209.3758669812,6.094783407495,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59340.74528422454,59340.76873325231,1650.0,3,image,16.511166337425887,SN2016P,SN2016P,209.3795833333333,6.0975,Ic-BL   ,P103 ,
hst_16287_cc_wfc3_uvis_f275w_iebjcc,SN2016P-HOST,209.3739454167,6.098052777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59340.74528421,59340.76873326,1650.0,3,image,20.279537661377027,SN2016P,SN2016P,209.3795833333333,6.0975,Ic-BL   ,P103 ,
hst_skycell-p1464x15y11_wfc3_uvis_f275w_all,SN2016P-HOST,209.3739454167,6.098052777778,WFC3/UVIS,F275W,,,,59340.74528421,59340.76873326,1650.0,3,image,20.279537661377027,SN2016P,SN2016P,209.3795833333333,6.0975,Ic-BL   ,P103 ,
hst_16287_bt_wfc3_uvis_f275w_iebjbt,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59310.42777179,59310.45343158,1800.0,3,image,1.2012133149656706e-07,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
hst_skycell-p1280x03y20_wfc3_uvis_f275w_all,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,,,,59310.42777179,59310.45343158,1800.0,3,image,1.2012133149656706e-07,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
hst_skycell-p1280x04y20_wfc3_uvis_f275w_all,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,,,,59310.42777179,59310.45343158,1800.0,3,image,1.2012133149656706e-07,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
hst_skycell-p1370x03y03_wfc3_uvis_f275w_all,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,,,,59310.42777179,59310.45343158,1800.0,3,image,1.2012133149656706e-07,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
hst_skycell-p1370x04y03_wfc3_uvis_f275w_all,ASASSN-16AT-HOST,193.8150416667,0.09981944444444,WFC3/UVIS,F275W,,,,59310.42777179,59310.45343158,1800.0,3,image,1.2012133149656706e-07,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
iebjbt010,ASASSN-16AT-HOST,193.8132396409,0.1249140969934,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59310.43458880787,59310.45343159722,1800.0,3,image,90.57337228202113,SN2016X,SN2016X,193.81504166666664,0.09981944444444443,II      ,P103 ,COMBINED 8 POINTINGS P103 and P104
hst_16287_26_wfc3_uvis_f275w_iebj26,SN2008AQ-HOST,192.6296158333,-10.86815277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59316.85303808,59316.87361676,1500.0,3,image,105.62340235745327,SN2016aai,SN2016aai,192.61724999999998,-10.841444444444445,II      ,P103 ,COMBINED 8 POINTINGS 
hst_skycell-p1102x17y07_wfc3_uvis_f275w_all,SN2008AQ-HOST,192.6296158333,-10.86815277778,WFC3/UVIS,F275W,,,,59316.85303808,59316.87361676,1500.0,3,image,105.62340235745327,SN2016aai,SN2016aai,192.61724999999998,-10.841444444444445,II      ,P103 ,COMBINED 8 POINTINGS 
iebj26010,SN2008AQ-HOST,192.6296158333,-10.86815277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59316.853038078705,59316.87361674768,1500.0,3,image,105.62340235745327,SN2016aai,SN2016aai,192.61724999999998,-10.841444444444445,II      ,P103 ,COMBINED 8 POINTINGS 
hst_16287_cj_wfc3_uvis_f275w_iebjcj,SN2017IVU-HOST,234.1330554167,16.60793333333,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59364.71224136,59364.73281967,1500.0,3,image,11.142569029660088,SN2016afa,SN2017ivu,234.13529166666663,16.610166666666668,II      ,P103 ,
hst_skycell-p1734x12y05_wfc3_uvis_f275w_all,SN2017IVU-HOST,234.1330554167,16.60793333333,WFC3/UVIS,F275W,,,,59364.71224136,59364.73281967,1500.0,3,image,11.142569029660088,SN2016afa,SN2017ivu,234.13529166666663,16.610166666666668,II      ,P103 ,
iebjcj010,SN2017IVU-HOST,234.1330554167,16.60793333333,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59364.712241354166,59364.732819675926,1500.0,3,image,11.142569029660088,SN2016afa,SN2017ivu,234.13529166666663,16.610166666666668,II      ,P103 ,
hst_16287_55_wfc3_uvis_f275w_iebj55,SN2016BLT-HOST,213.94051875,-47.640025,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59480.19832702,59480.22177607,1650.0,3,image,9.097078507622442,SN2016blt,SN2016blt,213.94066666666663,-47.6375,IIb     ,P100 ,
hst_skycell-p0393x10y04_wfc3_uvis_f275w_all,SN2016BLT-HOST,213.94051875,-47.640025,WFC3/UVIS,F275W,,,,59480.19832702,59480.22177607,1650.0,3,image,9.097078507622442,SN2016blt,SN2016blt,213.94066666666663,-47.6375,IIb     ,P100 ,
hst_skycell-p0393x11y04_wfc3_uvis_f275w_all,SN2016BLT-HOST,213.94051875,-47.640025,WFC3/UVIS,F275W,,,,59480.19832702,59480.22177607,1650.0,3,image,9.097078507622442,SN2016blt,SN2016blt,213.94066666666663,-47.6375,IIb     ,P100 ,
iebj55010,SN2016BLT-HOST,213.9444720465,-47.64270252144,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59480.19832704861,59480.22177607639,1650.0,3,image,20.88011574392249,SN2016blt,SN2016blt,213.94066666666663,-47.6375,IIb     ,P100 ,
hst_16287_ez_wfc3_uvis_f275w_iebjez,SN2016BLZ-HOST,235.1220833333,0.9103055555556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59360.67408136,59360.69753042,1650.0,3,image,1.1979954290166306e-07,SN2016blz,SN2016blz,235.12208333333328,0.9103055555555556,II      ,P103 ,COMBINED 7 POINTINGS P103 and P104
hst_skycell-p1381x15y06_wfc3_uvis_f275w_all,SN2016BLZ-HOST,235.1220833333,0.9103055555556,WFC3/UVIS,F275W,,,,59360.67408136,59360.69753042,1650.0,3,image,1.1979954290166306e-07,SN2016blz,SN2016blz,235.12208333333328,0.9103055555555556,II      ,P103 ,COMBINED 7 POINTINGS P103 and P104
iebjez010,SN2016BLZ-HOST,235.1238007384,0.9069846063889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59360.67408136574,59360.697530405094,1650.0,3,image,13.459110133380548,SN2016blz,SN2016blz,235.12208333333328,0.9103055555555556,II      ,P103 ,COMBINED 7 POINTINGS P103 and P104
hst_16287_57_wfc3_uvis_f275w_iebj57,SN2016BMI-HOST,278.634125,-58.52911111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59139.32234051,59139.3429192,1500.0,3,image,4.031814558084563e-09,SN2016bmi,SN2016bmi,278.6341249999999,-58.52911111111111,II      ,P100 ,
hst_skycell-p0229x16y09_wfc3_uvis_f275w_all,SN2016BMI-HOST,278.634125,-58.52911111111,WFC3/UVIS,F275W,,,,59139.32234051,59139.3429192,1500.0,3,image,4.031814558084563e-09,SN2016bmi,SN2016bmi,278.6341249999999,-58.52911111111111,II      ,P100 ,
iebj57010,SN2016BMI-HOST,278.6627166805,-58.52904413247,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59139.32234050926,59139.34291921296,1500.0,3,image,53.73679754792536,SN2016bmi,SN2016bmi,278.6341249999999,-58.52911111111111,II      ,P100 ,
iebj49010,SN2016BSB-HOST,173.6129334026,11.69797736616,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59159.039158680556,59159.06434363426,1800.0,3,image,7.458248296278683,SN2016bsb,SN2016bsb,173.6149458333333,11.698616666666666,II      ,P100 ,
hst_16287_49_wfc3_uvis_f275w_iebj49,SN2016BSB-HOST,173.6163170833,11.69645555556,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59159.03915867,59159.06434365,1800.0,3,image,9.159461060530687,SN2016bsb,SN2016bsb,173.6149458333333,11.698616666666666,II      ,P100 ,
hst_skycell-p1544x12y18_wfc3_uvis_f275w_all,SN2016BSB-HOST,173.6163170833,11.69645555556,WFC3/UVIS,F275W,,,,59159.03915867,59159.06434365,1800.0,3,image,9.159461060530687,SN2016bsb,SN2016bsb,173.6149458333333,11.698616666666666,II      ,P100 ,
hst_skycell-p1632x04y01_wfc3_uvis_f275w_all,SN2016BSB-HOST,173.6163170833,11.69645555556,WFC3/UVIS,F275W,,,,59159.03915867,59159.06434365,1800.0,3,image,9.159461060530687,SN2016bsb,SN2016bsb,173.6149458333333,11.698616666666666,II      ,P100 ,
hst_16287_cf_wfc3_uvis_f275w_iebjcf,MASTEROT2-HOST,212.4954583333,17.7634,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59192.07823327,59192.09881195,1500.0,3,image,1.1419977623608893e-07,SN2016ccm,SN2016ccm,212.49545833333332,17.7634,II      ,P103 ,
hst_skycell-p1729x15y10_wfc3_uvis_f275w_all,MASTEROT2-HOST,212.4954583333,17.7634,WFC3/UVIS,F275W,,,,59192.07823327,59192.09881195,1500.0,3,image,1.1419977623608893e-07,SN2016ccm,SN2016ccm,212.49545833333332,17.7634,II      ,P103 ,
iebjcf010,MASTEROT2-HOST,212.5147328695,17.74328438738,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59192.07823329861,59192.09881195602,1500.0,3,image,98.03668318193776,SN2016ccm,SN2016ccm,212.49545833333332,17.7634,II      ,P103 ,
hst_16287_52_wfc3_uvis_f275w_iebj52,SN2016CDD-HOST,187.9734833333,-51.74745277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59434.79947118,59434.82292023,1650.0,3,image,7.467292044390523e-08,SN2016cdd,SN2016cdd,187.97348333333332,-51.74745277777778,Ib      ,P100 ,
hst_skycell-p0269x16y20_wfc3_uvis_f275w_all,SN2016CDD-HOST,187.9734833333,-51.74745277778,WFC3/UVIS,F275W,,,,59434.79947118,59434.82292023,1650.0,3,image,7.467292044390523e-08,SN2016cdd,SN2016cdd,187.97348333333332,-51.74745277777778,Ib      ,P100 ,
hst_skycell-p0326x06y04_wfc3_uvis_f275w_all,SN2016CDD-HOST,187.9734833333,-51.74745277778,WFC3/UVIS,F275W,,,,59434.79947118,59434.82292023,1650.0,3,image,7.467292044390523e-08,SN2016cdd,SN2016cdd,187.97348333333332,-51.74745277777778,Ib      ,P100 ,
iebj52010,SN2016CDD-HOST,187.9776943507,-51.74926527028,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59434.79947118056,59434.82292021991,1650.0,3,image,11.4308657010037,SN2016cdd,SN2016cdd,187.97348333333332,-51.74745277777778,Ib      ,P100 ,
hst_skycell-p1632x18y07_wfc3_uvis_f275w_all,NGC-3627,170.0646666667,13.00013888889,WFC3/UVIS,F275W,,,,56696.59260537,58798.85462031,4551.0,3,image,81.94226953522333,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
hst_13364_12_wfc3_uvis_f275w_icdm12,NGC3627,170.06225,12.96494722222,WFC3/UVIS,F275W,13364,"Calzetti, Daniela",,56696.59260537,56696.62305665,2361.0,3,image,86.75813093471012,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
hst_skycell-p1631x01y07_wfc3_uvis_f275w_all,NGC3627,170.06225,12.96494722222,WFC3/UVIS,F275W,,,,56696.59260537,56696.62305665,2361.0,3,image,86.75813093471012,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
hst_skycell-p1631x02y07_wfc3_uvis_f275w_all,NGC3627,170.06225,12.96494722222,WFC3/UVIS,F275W,,,,56696.59260537,56696.62305665,2361.0,3,image,86.75813093471012,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
icdm12030,NGC3627,170.06225,12.96494722222,WFC3/UVIS,F275W,13364,"Calzetti, Daniela",LEGUS: Legacy ExtraGalactic UV Survey,56696.5926053588,56696.62305667824,2361.0,3,image,86.75813093471012,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
hst_15654_22_wfc3_uvis_f275w_idxr22,NGC-3627,170.0646666667,13.00013888889,WFC3/UVIS,F275W,15654,"Lee, Janice",,58798.69678497,58798.85462031,2190.0,3,image,81.94226953522333,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
idxr22060,NGC-3627,170.0646666667,13.00013888889,WFC3/UVIS,F275W,15654,"Lee, Janice",PHANGS-HST: Linking Stars and Gas throughout the Scales of Star Formation,58798.6967849537,58798.78835883102,2190.0,3,image,81.94226953522333,SN2016cok,NGC3627,170.07930416666665,12.9824,II      ,arx  ,PHANGS
hst_16287_ax_wfc3_uvis_f275w_iebjax,ASASSN-16GY-HOST,35.35182166667,16.56291111111,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59191.64594179,59191.66652047,1500.0,3,image,25.2058780223455,SN2016cyx,SN2016cyx,35.344941666666664,16.56526388888889,II      ,P103 ,
hst_skycell-p1686x03y05_wfc3_uvis_f275w_all,ASASSN-16GY-HOST,35.35182166667,16.56291111111,WFC3/UVIS,F275W,,,,59191.64594179,59191.66652047,1500.0,3,image,25.2058780223455,SN2016cyx,SN2016cyx,35.344941666666664,16.56526388888889,II      ,P103 ,
hst_skycell-p1686x04y05_wfc3_uvis_f275w_all,ASASSN-16GY-HOST,35.35182166667,16.56291111111,WFC3/UVIS,F275W,,,,59191.64594179,59191.66652047,1500.0,3,image,25.2058780223455,SN2016cyx,SN2016cyx,35.344941666666664,16.56526388888889,II      ,P103 ,
iebjax010,ASASSN-16GY-HOST,35.3572171721,16.55915163,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59191.64594178241,59191.66652048611,1500.0,3,image,47.732698432935486,SN2016cyx,SN2016cyx,35.344941666666664,16.56526388888889,II      ,P103 ,
hst_16287_fk_wfc3_uvis_f275w_iebjfk,ASASSN-15LV-HOST,29.74986208333,-32.37265277778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59348.91911532,59348.94256437,1650.0,3,image,4.460385499282556,SN2016dsb,SN2016dsb,29.748791666666666,-32.371805555555554,IIb     ,P103 ,CUBE IS REALLY BAD...
hst_skycell-p0565x06y18_wfc3_uvis_f275w_all,ASASSN-15LV-HOST,29.74986208333,-32.37265277778,WFC3/UVIS,F275W,,,,59348.91911532,59348.94256437,1650.0,3,image,4.460385499282556,SN2016dsb,SN2016dsb,29.748791666666666,-32.371805555555554,IIb     ,P103 ,CUBE IS REALLY BAD...
hst_skycell-p0642x19y01_wfc3_uvis_f275w_all,ASASSN-15LV-HOST,29.74986208333,-32.37265277778,WFC3/UVIS,F275W,,,,59348.91911532,59348.94256437,1650.0,3,image,4.460385499282556,SN2016dsb,SN2016dsb,29.748791666666666,-32.371805555555554,IIb     ,P103 ,CUBE IS REALLY BAD...
iebjfk010,ASASSN-15LV-HOST,29.74821491841,-32.37625591752,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59348.927657175926,59348.942564386576,1650.0,3,image,16.116984329660216,SN2016dsb,SN2016dsb,29.748791666666666,-32.371805555555554,IIb     ,P103 ,CUBE IS REALLY BAD...
hst_16287_ec_wfc3_uvis_f275w_iebjec,SN2016EGZ-HOST,1.016058333333,-34.81440833333,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59355.26897729,59355.29242634,1650.0,3,image,1.2039962416818e-08,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
hst_skycell-p0559x07y07_wfc3_uvis_f275w_all,SN2016EGZ-HOST,1.016058333333,-34.81440833333,WFC3/UVIS,F275W,,,,59355.26897729,59355.29242634,1650.0,3,image,1.2039962416818e-08,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
hst_skycell-p0559x07y08_wfc3_uvis_f275w_all,SN2016EGZ-HOST,1.016058333333,-34.81440833333,WFC3/UVIS,F275W,,,,59355.26897729,59355.29242634,1650.0,3,image,1.2039962416818e-08,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
hst_skycell-p0559x08y07_wfc3_uvis_f275w_all,SN2016EGZ-HOST,1.016058333333,-34.81440833333,WFC3/UVIS,F275W,,,,59355.26897729,59355.29242634,1650.0,3,image,1.2039962416818e-08,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
hst_skycell-p0559x08y08_wfc3_uvis_f275w_all,SN2016EGZ-HOST,1.016058333333,-34.81440833333,WFC3/UVIS,F275W,,,,59355.26897729,59355.29242634,1650.0,3,image,1.2039962416818e-08,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
iebjec010,SN2016EGZ-HOST,1.012692822199,-34.81666533955,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59355.268977280095,59355.292426354164,1650.0,3,image,12.843783928072876,SN2016egz,SN2016egz,1.0160583333333333,-34.81440833333333,II      ,P104 ,
hst_16287_ba_wfc3_uvis_f275w_iebjba,ASASSN-16IN-HOST,74.87680541667,-28.86733888889,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59445.03436757,59445.05781662,1650.0,3,image,23.703972967573737,SN2016eso,SN2016eso,74.87523333333333,-28.8609,IIn     ,P103 ,
hst_skycell-p0651x04y16_wfc3_uvis_f275w_all,ASASSN-16IN-HOST,74.87680541667,-28.86733888889,WFC3/UVIS,F275W,,,,59445.03436757,59445.05781662,1650.0,3,image,23.703972967573737,SN2016eso,SN2016eso,74.87523333333333,-28.8609,IIn     ,P103 ,
iebjba010,ASASSN-16IN-HOST,74.87314942695,-28.8691532685,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59445.03436755787,59445.049275150464,1650.0,3,image,30.429492255676607,SN2016eso,SN2016eso,74.87523333333333,-28.8609,IIn     ,P103 ,
hst_16287_37_wfc3_uvis_f275w_iebj37,SN2016GKG-HOST,23.56025,-29.44027777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",,59348.85092087,59348.87149955,1500.0,3,image,7.99210556497294e-09,SN2016gkg_A,SN2016gkg_A,23.560249999999996,-29.440277777777776,IIb     ,P100 ,SN SPECTRUM HERE
hst_skycell-p0640x08y13_wfc3_uvis_f275w_all,SN2016GKG-HOST,23.56025,-29.44027777778,WFC3/UVIS,F275W,,,,59348.85092087,59348.87149955,1500.0,3,image,7.99210556497294e-09,SN2016gkg_A,SN2016gkg_A,23.560249999999996,-29.440277777777776,IIb     ,P100 ,SN SPECTRUM HERE
iebj37010,SN2016GKG-HOST,23.56025,-29.44027777778,WFC3/UVIS,F275W,16287,"Lyman, Joseph",A public UV snapshot survey of core-collapse supernova hosts in IF,59348.850920868055,59348.87149953704,1500.0,3,image,7.99210556497294e-09,SN2016gkg_A,SN2016gkg_A,23.560249999999996,-29.440277777777776,IIb     ,P100 ,SN SPECTRUM HERE
