file,Supernova,RA(degrees),DEC(degrees),z,status,message,rband_survey,rband_filter,rband_fits_file,name,ra,dec,redshift,survey,ap_units,WFC3_UVIS_F275W_1,WFC3_UVIS_F275W_1_err,WFC3_UVIS_F275W_1_flux,WFC3_UVIS_F275W_1_flux_err,WFC3_UVIS_F275W_2,WFC3_UVIS_F275W_2_err,WFC3_UVIS_F275W_2_flux,WFC3_UVIS_F275W_2_flux_err,WFC3_UVIS_F275W_3,WFC3_UVIS_F275W_3_err,WFC3_UVIS_F275W_3_flux,WFC3_UVIS_F275W_3_flux_err,WFC3_UVIS_F275W_zeropoint,rband_name,rband_ra,rband_dec,rband_redshift,rband_ap_units,rband_r_1,rband_r_1_err,rband_r_1_flux,rband_r_1_flux_err,rband_r_2,rband_r_2_err,rband_r_2_flux,rband_r_2_flux_err,rband_r_3,rband_r_3_err,rband_r_3_flux,rband_r_3_flux_err,rband_r_zeropoint,hst_1_snr,hst_1_is_upper_limit,hst_1_flux_upper_limit,hst_1_snr_threshold,hst_1_mag_upper_limit,rband_1_snr,rband_1_is_upper_limit,rband_1_flux_upper_limit,rband_1_snr_threshold,rband_1_mag_upper_limit,hst_2_snr,hst_2_is_upper_limit,hst_2_flux_upper_limit,hst_2_snr_threshold,hst_2_mag_upper_limit,rband_2_snr,rband_2_is_upper_limit,rband_2_flux_upper_limit,rband_2_snr_threshold,rband_2_mag_upper_limit,hst_3_snr,hst_3_is_upper_limit,hst_3_flux_upper_limit,hst_3_snr_threshold,hst_3_mag_upper_limit,rband_3_snr,rband_3_is_upper_limit,rband_3_flux_upper_limit,rband_3_snr_threshold,rband_3_mag_upper_limit,distance_modulus,WFC3_UVIS_F275W_1_abs,WFC3_UVIS_F275W_2_abs,WFC3_UVIS_F275W_3_abs,hst_1_mag_upper_limit_abs,hst_2_mag_upper_limit_abs,hst_3_mag_upper_limit_abs,rband_1_mag_upper_limit_abs,rband_2_mag_upper_limit_abs,rband_3_mag_upper_limit_abs,rband_r_1_abs,rband_r_2_abs,rband_r_3_abs,rband_error,des_file,des_status,des_message,des_rband_survey,des_rband_filter,des_rband_fits_file,des_rband_name,des_rband_ra,des_rband_dec,des_rband_redshift,des_rband_ap_units,des_rband_r_1,des_rband_r_1_err,des_rband_r_1_flux,des_rband_r_1_flux_err,des_rband_r_2,des_rband_r_2_err,des_rband_r_2_flux,des_rband_r_2_flux_err,des_rband_r_3,des_rband_r_3_err,des_rband_r_3_flux,des_rband_r_3_flux_err,des_rband_r_zeropoint,des_rband_1_snr,des_rband_1_is_upper_limit,des_rband_1_flux_upper_limit,des_rband_1_snr_threshold,des_rband_1_mag_upper_limit,des_rband_2_snr,des_rband_2_is_upper_limit,des_rband_2_flux_upper_limit,des_rband_2_snr_threshold,des_rband_2_mag_upper_limit,des_rband_3_snr,des_rband_3_is_upper_limit,des_rband_3_flux_upper_limit,des_rband_3_snr_threshold,des_rband_3_mag_upper_limit,des_rband_1_mag_upper_limit_abs,des_rband_2_mag_upper_limit_abs,des_rband_3_mag_upper_limit_abs,des_rband_r_1_abs,des_rband_r_2_abs,des_rband_r_3_abs,panstarrs_file,panstarrs_status,panstarrs_message,panstarrs_rband_survey,panstarrs_rband_filter,panstarrs_rband_fits_file,panstarrs_rband_name,panstarrs_rband_ra,panstarrs_rband_dec,panstarrs_rband_redshift,panstarrs_rband_ap_units,panstarrs_rband_r_1,panstarrs_rband_r_1_err,panstarrs_rband_r_1_flux,panstarrs_rband_r_1_flux_err,panstarrs_rband_r_2,panstarrs_rband_r_2_err,panstarrs_rband_r_2_flux,panstarrs_rband_r_2_flux_err,panstarrs_rband_r_3,panstarrs_rband_r_3_err,panstarrs_rband_r_3_flux,panstarrs_rband_r_3_flux_err,panstarrs_rband_r_zeropoint,panstarrs_rband_1_snr,panstarrs_rband_1_is_upper_limit,panstarrs_rband_1_flux_upper_limit,panstarrs_rband_1_snr_threshold,panstarrs_rband_1_mag_upper_limit,panstarrs_rband_2_snr,panstarrs_rband_2_is_upper_limit,panstarrs_rband_2_flux_upper_limit,panstarrs_rband_2_snr_threshold,panstarrs_rband_2_mag_upper_limit,panstarrs_rband_3_snr,panstarrs_rband_3_is_upper_limit,panstarrs_rband_3_flux_upper_limit,panstarrs_rband_3_snr_threshold,panstarrs_rband_3_mag_upper_limit,panstarrs_rband_1_mag_upper_limit_abs,panstarrs_rband_2_mag_upper_limit_abs,panstarrs_rband_3_mag_upper_limit_abs,panstarrs_rband_r_1_abs,panstarrs_rband_r_2_abs,panstarrs_rband_r_3_abs,skymapper_file,skymapper_status,skymapper_message,skymapper_rband_survey,skymapper_rband_filter,skymapper_rband_fits_file,skymapper_rband_name,skymapper_rband_ra,skymapper_rband_dec,skymapper_rband_redshift,skymapper_rband_ap_units,skymapper_rband_r_1,skymapper_rband_r_1_err,skymapper_rband_r_1_flux,skymapper_rband_r_1_flux_err,skymapper_rband_r_2,skymapper_rband_r_2_err,skymapper_rband_r_2_flux,skymapper_rband_r_2_flux_err,skymapper_rband_r_3,skymapper_rband_r_3_err,skymapper_rband_r_3_flux,skymapper_rband_r_3_flux_err,skymapper_rband_r_zeropoint,skymapper_rband_1_snr,skymapper_rband_1_is_upper_limit,skymapper_rband_1_flux_upper_limit,skymapper_rband_1_snr_threshold,skymapper_rband_1_mag_upper_limit,skymapper_rband_2_snr,skymapper_rband_2_is_upper_limit,skymapper_rband_2_flux_upper_limit,skymapper_rband_2_snr_threshold,skymapper_rband_2_mag_upper_limit,skymapper_rband_3_snr,skymapper_rband_3_is_upper_limit,skymapper_rband_3_flux_upper_limit,skymapper_rband_3_snr_threshold,skymapper_rband_3_mag_upper_limit,skymapper_rband_1_mag_upper_limit_abs,skymapper_rband_2_mag_upper_limit_abs,skymapper_rband_3_mag_upper_limit_abs,skymapper_rband_r_1_abs,skymapper_rband_r_2_abs,skymapper_rband_r_3_abs
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0p010_drc.fits,ASASSN-14ba,155.383,8.40587,0.032646,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ba/LegacySurvey/LegacySurvey_r.fits,ASASSN-14ba,155.383,8.40587,0.032646,HST,kpc,20.5572,0.0149657,27.2073,0.375022,19.7121,0.0132608,59.2547,0.723718,19.1398,0.0115497,100.375,1.06775,24.1439,ASASSN-14ba,155.383,8.40587,0.032646,kpc,18.0678,0.287357,59.2752,15.6881,17.0937,0.209976,145.38,28.1157,16.7445,0.21044,200.535,38.8682,22.5,72.5485,False,,3,,3.77835,False,,3,,81.8754,False,,3,,5.17077,False,,3,,94.0058,False,,3,,5.15936,False,,3,,35.8033,-15.2461,-16.0912,-16.6635,,,,,,,-17.7355,-18.7096,-19.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ba/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ba/PanSTARRS/PanSTARRS_r.fits,ASASSN-14ba,155.383,8.40587,0.032646,kpc,18.1668,0.0143146,541.119,7.13424,17.1953,0.0141714,1323.94,17.2805,16.8443,0.0141735,1829.32,23.8805,25.0,75.8482,False,,3,,76.6148,False,,3,,76.6031,False,,3,,,,,-17.6365,-18.608,-18.959,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ba/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ba/SkyMapper/SkyMapper_r.fits,ASASSN-14ba,155.383,8.40587,0.032646,kpc,18.2306,0.103767,639.873,61.1544,17.3275,0.0865318,1470.11,117.166,16.9697,0.0906664,2043.89,170.679,25.2459,10.4632,False,,3.0,,12.5473,False,,3.0,,11.9751,False,,3.0,,,,,-17.5727,-18.4758,-18.8336
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo50010_drc.fits,ASASSN-14cu,191.761,-24.2448,0.024727,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14cu/LegacySurvey/LegacySurvey_r.fits,ASASSN-14cu,191.761,-24.2448,0.024727,HST,kpc,21.5219,0.0595912,11.2149,0.615538,19.8118,0.0249519,54.1789,1.24512,19.5154,0.0283814,71.1827,1.86073,24.1464,ASASSN-14cu,191.761,-24.2448,0.024727,kpc,16.7699,0.150319,195.91,27.1236,15.0374,0.0654384,966.105,58.2281,14.6652,0.0600966,1361.14,75.3406,22.5,18.2197,False,,3,,7.22286,False,,3,,43.5132,False,,3,,16.5917,False,,3,,38.2552,False,,3,,18.0665,False,,3,,35.1871,-13.6652,-15.3753,-15.6716,,,,,,,-18.4172,-20.1496,-20.5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14cu/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14cu/PanSTARRS/PanSTARRS_r.fits,ASASSN-14cu,191.761,-24.2448,0.024727,kpc,16.7428,0.0141016,2008.53,26.0869,15.1241,0.0140214,8920.23,115.198,14.7563,0.0140206,12516.2,161.627,25.0,76.9941,False,,3,,77.434,False,,3,,77.4385,False,,3,,,,,-18.4443,-20.063,-20.4307,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14cu/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14cu/SkyMapper/SkyMapper_r.fits,ASASSN-14cu,191.761,-24.2448,0.024727,kpc,16.8269,0.0353709,44583.1,1452.42,15.2729,0.0348548,186536.0,5988.27,14.8415,0.0348191,277538.0,8900.53,28.4498,30.6958,False,,3.0,,31.1503,False,,3.0,,31.1822,False,,3.0,,,,,-18.3602,-19.9142,-20.3456
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo0p010_drc.fits,ASASSN-14db,330.508,-70.0406,0.037378,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14db/LegacySurvey/LegacySurvey_r.fits,ASASSN-14db,330.508,-70.0406,0.037378,HST,kpc,21.1713,0.0246973,15.483,0.352193,19.1128,0.00793137,103.103,0.753171,17.974,0.00450987,294.278,1.22235,24.1459,ASASSN-14db,330.508,-70.0406,0.037378,kpc,18.0988,0.276621,57.6071,14.677,16.4469,0.125728,263.779,30.5457,15.4612,0.0784206,653.925,47.2317,22.5,43.9618,False,,3,,3.92499,False,,3,,136.891,False,,3,,8.63558,False,,3,,240.747,False,,3,,13.845,False,,3,,36.1049,-14.9336,-16.9922,-18.1309,,,,,,,-18.0061,-19.658,-20.6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14db/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14db/SkyMapper/SkyMapper_r.fits,ASASSN-14db,330.508,-70.0406,0.037378,kpc,18.0989,0.0138271,13961.6,177.805,16.5632,0.00937257,57440.0,495.848,15.7192,0.00838448,124972.0,965.085,28.4612,78.5221,False,,3.0,,115.842,False,,3.0,,129.494,False,,3.0,,,,,-18.006,-19.5417,-20.3857
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0q010_drc.fits,ASASSN-14dd,116.31,-71.4039,0.017842,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dd/LegacySurvey/LegacySurvey_r.fits,ASASSN-14dd,116.31,-71.4039,0.017842,HST,kpc,20.888,0.0627663,20.0649,1.15995,19.234,0.0275811,92.0532,2.33844,17.7713,0.0110638,354.095,3.60826,24.1441,ASASSN-14dd,116.31,-71.4039,0.017842,kpc,18.9213,1.08738,27.0064,27.0474,17.2984,0.490637,120.404,54.4098,16.1478,0.259057,347.443,82.8999,22.5,17.2981,False,,3,,0.998484,False,,3,,39.3652,False,,3,,2.21291,False,,3,,98.1343,False,,3,,4.19111,False,,3,,34.4671,-13.579,-15.233,-16.6957,,,,,,,-15.5457,-17.1687,-18.3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dd/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dd/SkyMapper/SkyMapper_r.fits,ASASSN-14dd,116.31,-71.4039,0.017842,kpc,19.1882,0.0617939,7239.9,412.054,17.5602,0.0287932,32428.9,859.998,16.4457,0.0172786,90516.0,1440.49,28.8375,17.5703,False,,3.0,,37.7081,False,,3.0,,62.8371,False,,3.0,,,,,-15.2788,-16.9068,-18.0213
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g23010_drc.fits,ASASSN-14dz,226.477,12.7454,0.02232,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dz/LegacySurvey/LegacySurvey_r.fits,ASASSN-14dz,226.477,12.7454,0.02232,HST,kpc,21.5026,0.0488474,11.386,0.51226,20.2042,0.0295733,37.647,1.02543,19.2024,0.0177413,94.723,1.5478,24.1436,ASASSN-14dz,226.477,12.7454,0.02232,kpc,17.2346,0.196424,127.686,23.1002,15.9467,0.114285,418.123,44.0116,14.8945,0.0676505,1102.05,68.6669,22.5,22.2271,False,,3,,5.5275,False,,3,,36.7133,False,,3,,9.50028,False,,3,,61.1984,False,,3,,16.0492,False,,3,,34.9607,-13.4581,-14.7565,-15.7583,,,,,,,-17.7261,-19.014,-20.0662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dz/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dz/PanSTARRS/PanSTARRS_r.fits,ASASSN-14dz,226.477,12.7454,0.02232,kpc,17.2259,0.014304,1287.19,16.9581,15.9151,0.0141047,4304.68,55.9217,14.8866,0.0140366,11101.2,143.518,25.0,75.9042,False,,3,,76.977,False,,3,,77.3506,False,,3,,,,,-17.7348,-19.0456,-20.0741,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dz/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14dz/SkyMapper/SkyMapper_r.fits,ASASSN-14dz,226.477,12.7454,0.02232,kpc,17.7279,0.0939224,1054.99,91.2623,16.1643,0.0505779,4453.05,207.441,15.2054,0.0379075,10770.5,376.044,25.286,11.5599,False,,3.0,,21.4666,False,,3.0,,28.6417,False,,3.0,,,,,-17.2328,-18.7964,-19.7553
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/17179/drc/MAST_2025-08-10T09_44_38.398Z/HST/if0g0r010_drc.fits,ASASSN-14fa,43.0961,-31.8217,0.022315,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/LegacySurvey/LegacySurvey_r.fits,ASASSN-14fa,43.0961,-31.8217,0.022315,HST,kpc,22.9938,0.176452,2.88592,0.469014,21.7613,0.113119,8.97983,0.935574,21.1307,0.0947269,16.0525,1.40053,24.1445,ASASSN-14fa,43.0961,-31.8217,0.022315,kpc,20.2576,2.21833,7.88781,16.1161,18.8005,1.15778,30.1853,32.1883,17.8669,0.736072,71.3278,48.3565,22.5,6.15316,False,,3,,0.489438,False,,3,,9.5982,False,,3,,0.937772,False,,3,,11.4618,False,,3,,1.47504,False,,3,,34.9602,-11.9664,-13.1989,-13.8296,,,,,,,-14.7026,-16.1597,-17.0934,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/DES/DES_r.fits,ASASSN-14fa,43.0961,-31.8217,0.022315,kpc,20.2783,0.0188653,7738.79,129.321,18.8347,0.0109999,29248.5,284.986,17.9032,0.00815011,68981.3,497.997,30.0,59.8417,False,,3,,102.631,False,,3,,138.518,False,,3,,,,,-14.6819,-16.1255,-17.057,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/PanSTARRS/PanSTARRS_r.fits,ASASSN-14fa,43.0961,-31.8217,0.022315,kpc,18.9395,0.0425203,265.592,9.98285,18.2041,0.0427923,522.837,19.7776,17.613,0.0377694,901.149,30.087,25.0,26.6048,False,,3,,26.4358,False,,3,,29.9514,False,,3,,,,,-16.0207,-16.7561,-17.3472,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14fa/SkyMapper/SkyMapper_r.fits,ASASSN-14fa,43.0961,-31.8217,0.022315,kpc,19.3795,0.0374563,5159.49,177.995,18.5177,0.0327485,11411.6,344.203,17.8182,0.0261235,21733.3,522.916,28.6611,28.9868,False,,3.0,,33.1538,False,,3.0,,41.5617,False,,3.0,,,,,-15.5807,-16.4425,-17.142
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo03010_drc.fits,ASASSN-14hr,27.672,-14.5184,0.033551,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/LegacySurvey/LegacySurvey_r.fits,ASASSN-14hr,27.672,-14.5184,0.033551,HST,kpc,21.7266,0.0371846,9.28139,0.317872,20.2809,0.0196671,35.1457,0.636633,19.4223,0.0134409,77.5023,0.959442,24.1456,ASASSN-14hr,27.672,-14.5184,0.033551,kpc,18.9062,0.508933,27.3855,12.8368,17.3036,0.23635,119.832,26.0857,16.4282,0.158202,268.355,39.1018,22.5,29.1985,False,,3,,2.13336,False,,3,,55.2056,False,,3,,4.59376,False,,3,,80.7785,False,,3,,6.86298,False,,3,,35.8642,-14.1376,-15.5832,-16.4418,,,,,,,-16.958,-18.5606,-19.4359,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/DES/DES_r.fits,ASASSN-14hr,27.672,-14.5184,0.033551,kpc,18.9266,0.00663371,26876.0,159.517,17.3199,0.00533488,118042.0,563.436,16.4398,0.00511816,265498.0,1215.79,30.0,168.484,False,,3,,209.504,False,,3,,218.375,False,,3,,,,,-16.9376,-18.5443,-19.4244,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/PanSTARRS/PanSTARRS_r.fits,rband_only_ok,,PanSTARRS,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/PanSTARRS/PanSTARRS_r.fits,ASASSN-14hr,27.672,-14.5184,0.033551,kpc,19.0793,0.0164169,233.5,3.42453,17.5149,0.0145771,986.401,12.8455,16.5911,0.0142387,2309.67,29.3795,25.0,68.1845,False,,3,,76.7896,False,,3,,78.615,False,,3,,,,,-16.7849,-18.3493,-19.2731,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hr/SkyMapper/SkyMapper_r.fits,ASASSN-14hr,27.672,-14.5184,0.033551,kpc,19.0376,0.0219501,6764.57,136.758,17.482,0.0129915,28346.2,339.18,16.6329,0.0108623,61962.8,619.909,28.6132,49.4638,False,,3.0,,83.5727,False,,3.0,,99.9548,False,,3.0,,,,,-16.8265,-18.3822,-19.2312
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo04010_drc.fits,ASASSN-14hu,100.862,-69.6374,0.021634,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hu/LegacySurvey/LegacySurvey_r.fits,ASASSN-14hu,100.862,-69.6374,0.021634,HST,kpc,22.6392,0.16618,4.00701,0.613305,21.3247,0.0993786,13.4467,1.23079,20.2221,0.054248,37.1263,1.85499,24.1463,ASASSN-14hu,100.862,-69.6374,0.021634,kpc,20.8746,4.38406,4.46858,18.0435,19.4249,2.30525,16.9843,36.0613,18.4788,1.44815,40.5968,54.148,22.5,6.53348,False,,3,,0.247655,False,,3,,10.9253,False,,3,,0.470985,False,,3,,20.0143,False,,3,,0.749738,False,,3,,34.8918,-12.2526,-13.5671,-14.6697,,,,,,,-14.0172,-15.4669,-16.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hu/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14hu/SkyMapper/SkyMapper_r.fits,ASASSN-14hu,100.862,-69.6374,0.021634,kpc,21.7812,0.385612,541.834,192.439,19.9309,0.141048,2978.51,386.938,18.8423,0.0782694,8117.72,585.196,28.6159,2.81562,False,,3.0,,7.69764,False,,3.0,,13.8718,False,,3.0,,,,,-13.1106,-14.9609,-16.0495
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo2p010_drc.fits,ASASSN-14ig,19.0206,-61.6213,0.029115,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ig/LegacySurvey/LegacySurvey_r.fits,ASASSN-14ig,19.0206,-61.6213,0.029115,HST,kpc,21.9982,0.0554652,7.22962,0.369327,20.2645,0.0225613,35.6954,0.74174,19.3846,0.0150966,80.2717,1.11613,24.146,ASASSN-14ig,19.0206,-61.6213,0.029115,kpc,17.2723,0.176727,123.333,20.0751,15.5333,0.0765839,611.889,43.1604,14.7269,0.0534808,1286.0,63.3453,22.5,19.5751,False,,3,,6.14358,False,,3,,48.1239,False,,3,,14.1771,False,,3,,71.9194,False,,3,,20.3014,False,,3,,35.549,-13.5508,-15.2845,-16.1644,,,,,,,-18.2767,-20.0157,-20.8221,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ig/DES/DES_r.fits,rband_only_ok,,DES,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ig/DES/DES_r.fits,ASASSN-14ig,19.0206,-61.6213,0.029115,kpc,17.2854,0.00739227,121850.0,829.621,15.5482,0.00540735,603538.0,3005.83,14.7412,0.00517361,1269110.0,6047.41,30.0,146.875,False,,3,,200.789,False,,3,,209.861,False,,3,,,,,-18.2636,-20.0008,-20.8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ig/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14ig/SkyMapper/SkyMapper_r.fits,ASASSN-14ig,19.0206,-61.6213,0.029115,kpc,17.3351,0.0111263,36973.1,378.888,15.8303,0.00944907,147835.0,1286.6,15.0332,0.00913327,308065.0,2591.46,28.7548,97.5832,False,,3.0,,114.904,False,,3.0,,118.877,False,,3.0,,,,,-18.2139,-19.7187,-20.5158
/Users/lluisgalbany/Downloads/HST_UV/data/hst_programs/16741/drc/MAST_2025-09-30T10_42_02.034Z/HST/iepo05010_drc.fits,ASASSN-14jc,113.897,-62.7702,0.011124,ok,,LegacySurvey,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14jc/LegacySurvey/LegacySurvey_r.fits,ASASSN-14jc,113.897,-62.7702,0.011124,HST,kpc,18.3124,0.0102601,215.625,2.03764,17.0522,0.00643397,688.331,4.07898,16.5287,0.00587081,1114.77,6.02782,24.1467,ASASSN-14jc,113.897,-62.7702,0.011124,kpc,,,0.0,,,,0.0,,,,0.0,,22.5,105.821,False,,3,,,,,3,,168.751,False,,3,,,,,3,,184.938,False,,3,,,,,3,,33.4299,-15.1175,-16.3777,-16.9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,3,,,,,,,,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14jc/SkyMapper/SkyMapper_r.fits,rband_only_ok,,SkyMapper,r,/Users/lluisgalbany/Downloads/HST_UV/outputs/images/ASASSN-14jc/SkyMapper/SkyMapper_r.fits,ASASSN-14jc,113.897,-62.7702,0.011124,kpc,15.8388,0.0102386,155283.0,1464.33,14.8159,0.00975548,398352.0,3579.25,14.3938,0.00969428,587626.0,5246.77,28.8166,106.044,False,,3.0,,111.295,False,,3.0,,111.998,False,,3.0,,,,,-17.5912,-18.614,-19.0361
