sn_name,sample_name,source_file,status,fit_message,max_status,max_fit_message,ebv2_status,ebv2_fit_message,z,sample_redshift,sample_rasn,sample_decsn,sample_sntype,sample_redshift_source,max_Tmax,max_e_Tmax,max_sBV,max_e_sBV,max_st,max_e_st,ebv2_Tmax,ebv2_e_Tmax,ebv2_sBV,ebv2_e_sBV,ebv2_st,ebv2_e_st,ebv2_EBVhost,ebv2_e_EBVhost,B_Tmax,B_e_Tmax,g_Tmax,g_e_Tmax,r_Tmax,r_e_Tmax,B_Mmax,B_e_Mmax,g_Mmax,g_e_Mmax,r_Mmax,r_e_Mmax,B_Mcorr,B_kcor,g_Mcorr,g_kcor,r_Mcorr,r_kcor,EBVgal,max_rchisq,ebv2_rchisq,bands_available,max_bands_used,max_fit_attempts,ebv2_bands_used,ebv2_fit_attempts,k_version,stype,max_plot_file,ebv2_plot_file,max_fit_file,ebv2_fit_file,B_source,g_source,r_source
SN2006fw,SN2006fw,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006fw_raw.txt,ok,,ok,,ok,,0.082943,0.083507,01:47:10.339,-00:08:49.20,Ia,corez_zobs,54003.53741971142,0.6503101439149885,,,0.9009556854317811,0.04842302301828452,54004.00523983706,0.7570944357229621,,,0.8811244021605108,0.06713971603862243,0.24319164304472948,0.05129983404207937,54003.53125,,54003.77734375,,54004.87890625,,19.205249786376953,0.04691477119922638,18.8323917388916,0.04947063699364662,18.86961555480957,0.046781521290540695,19.20031373458334,0.004936051793614603,18.941394439593136,-0.10900270070153359,18.858013747928073,0.011601806881495973,0.0,,,"B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006fw_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006fw_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006fw_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006fw_ebvmodel2.snpy,B,g,r
SN2006gt,SN2006gt,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006gt_raw.txt,ok,,ok,,ok,,0.04474,0.044791,00:56:17.299,-01:37:45.98,Ia-91bg,corez_zobs,54003.501212211355,0.5474471434678978,0.6397669157272855,0.037730106382617694,0.580441137019137,0.008966103815607192,54003.355156982514,0.10881472463095389,0.6444269341318917,0.037274237322558405,0.6099059140703453,0.008122013554208626,0.13165590855326206,0.014339303925709448,54003.5,,54003.62109375,,54005.57421875,,18.405292510986328,0.01123699638992548,18.157426834106445,0.009955788031220436,18.0640869140625,0.011543110013008118,18.355364708432678,0.04992780255364912,18.168330629125283,-0.010903795018837599,18.14577533803543,-0.08168842397293033,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006gt_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006gt_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006gt_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006gt_ebvmodel2.snpy,B,g,r
SN2006hb,SN2006hb,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006hb_raw.txt,ok,,ok,,ok,,0.015333,0.015093,05:02:01.279,-21:07:55.09,Ia-86G,corez_zobs,54002.8576431293,0.5870985101731134,0.6927195911115442,0.016806880041422147,0.6975660078151394,0.018440720863936895,54003.07680043062,0.11187001674287357,0.6860915058400593,0.012041505370767218,0.6915810852813982,0.00449255725966045,0.14992843986802862,0.00820248302546552,54002.92578125,,54003.0234375,,54004.46484375,,15.685408592224121,0.052845243364572525,15.482090950012207,0.030424941331148148,15.488243103027344,0.02938762679696083,15.67140465469495,0.014003937529172101,15.48642378153373,-0.004332831521523093,15.531131788966775,-0.042888685939431036,0.0,,,"B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y","B,g,i,H,J,r,u,V,Y",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006hb_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006hb_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006hb_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006hb_ebvmodel2.snpy,B,g,r
SN2006hx,SN2006hx,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006hx_raw.txt,ok,,ok,,ok,,0.045463,0.045447,01:13:57.310,+00:22:18.01,Ia,corez_zobs,54021.38654960202,0.14215684999354966,,,0.9748863630564267,0.01457543680295311,54021.414548122535,0.14648239575402275,,,0.9685212883226947,0.01384315242327538,0.19223878616194948,0.015933304362004054,54021.390625,,54021.65625,,54022.83203125,,17.63975715637207,0.026571916416287422,17.533119201660156,0.028405554592609406,17.47588539123535,0.03309652581810951,17.632321066825934,0.007436089546136551,17.563129667945457,-0.030010466285302014,17.549902037438276,-0.07401664620292492,0.0,,,"B,g,i,H,J,r,u,V,Ydw","B,g,i,H,J,r,u,V,Ydw","B,g,i,H,J,r,u,V,Ydw","B,g,i,H,J,r,u,V,Ydw","B,g,i,H,J,r,u,V,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006hx_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006hx_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006hx_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006hx_ebvmodel2.snpy,B,g,r
SN2006is,SN2006is,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006is_raw.txt,ok,,ok,,ok,,0.031333,0.031281,05:17:34.370,-23:46:54.19,Ia,corez_zobs,54007.90792831899,0.6411886712701125,1.0425519405138324,0.023473529179414327,1.109343405461326,0.03583804388794693,54007.5483162018,0.22551955725002312,1.0541748310575607,0.024222374000482008,1.1113226647980612,0.026655221482616075,0.006051711616696842,0.01469769713855896,54007.8984375,,54008.17578125,,54009.8125,,16.268367767333984,0.05279495567083359,16.167238235473633,0.033318884670734406,16.25697898864746,0.03641456365585327,16.287600289297167,-0.019232521963181443,16.205387347076687,-0.038149111603053384,16.351011584371435,-0.09403259572397187,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006is_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006is_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006is_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006is_ebvmodel2.snpy,B,g,r
SN2006lu,SN2006lu,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006lu_raw.txt,ok,,ok,,ok,,0.053367,0.053268,09:15:17.630,-25:36:00.29,Ia,corez_zobs,54035.113434499675,0.2930744269770288,1.0308248076938427,0.1229141787860638,1.0146628620993892,0.020643207331639123,54035.33312897414,0.25358538924772184,1.0226105297237258,0.05971855397358212,1.0114728942703235,0.008045008138729251,0.09702822744924361,0.006220257390665037,54035.109375,,54035.3828125,,54036.65234375,,17.91278076171875,0.0530211366713047,17.78252601623535,0.030879443511366844,17.84178924560547,0.030526388436555862,17.90855324528047,0.004227516438280032,17.817718343368398,-0.035192327133047575,17.966219816684895,-0.12443057107942476,0.0,,,"B,g,i,r,u,V,Y,Ydw","B,g,i,r,u,V,Y,Ydw","B,g,i,r,u,V,Y,Ydw","B,g,i,r,u,V,Y,Ydw","B,g,i,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006lu_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006lu_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006lu_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006lu_ebvmodel2.snpy,B,g,r
SN2006mr,SN2006mr,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006mr_raw.txt,ok,,ok,,ok,,0.005867,0.005867,50.679333,-37.208139,,CSPII_SNooPy_raw,54050.60288289636,0.13203336445014646,0.3479087229523416,0.008327719709575758,0.32593269718187395,0.0037800646954039667,54050.66340444983,0.10415481798857391,0.34590310479848463,0.012265037335534773,0.3375001983933703,0.006372364324051356,0.23956081783167513,0.016690924706205826,54050.6015625,,54050.86328125,,54055.35546875,,15.402901649475098,0.018242673948407173,15.036089897155762,0.016881810501217842,14.317282676696777,0.02450360357761383,15.381664855102438,0.02123679437265996,15.022493114694218,0.01359678246154417,14.324304968031912,-0.007022291335134163,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006mr_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006mr_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006mr_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006mr_ebvmodel2.snpy,B,g,r
SN2006ob,SN2006ob,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006ob_raw.txt,ok,,ok,,ok,,0.059197,0.059106,01:51:48.110,+00:15:48.31,Ia,corez_zobs,54063.19564727811,0.5542605691662916,,,0.7396701771768899,0.010630922558318665,54063.44701496887,0.24411218249825153,,,0.7001157318956184,0.024028392017472127,-0.0332058778662774,0.03266830328734893,54063.23828125,,54063.375,,54064.6875,,18.347021102905273,0.011282975785434246,18.21996307373047,0.009996935725212097,18.24898338317871,0.010350589640438557,18.397398118267674,-0.05037701536240111,18.2799470463743,-0.05998397264383094,18.372010432502982,-0.12302704932427105,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y,Ydw | B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y,Ydw | B,g,i,r,u,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006ob_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006ob_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006ob_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006ob_ebvmodel2.snpy,B,g,r
SN2006os,SN2006os,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006os_raw.txt,ok,,ok,,ok,,0.032787,0.033221,02:55:01.010,+16:00:34.81,Ia,corez_zobs,54064.258530899,0.6414158453403962,,,0.9414386324878214,0.02000028044294369,54064.536595134436,0.20302876668561323,,,0.935584435153373,0.007811852882345636,0.586161578273047,0.007352579843851257,54064.26171875,,54064.51953125,,54065.64453125,,18.14696502685547,0.05155452340841293,17.911287307739258,0.029817260801792145,17.451751708984375,0.03003680892288685,18.115012942202487,0.03195208465298335,17.907031322710623,0.004255985028636757,17.483794598228634,-0.03204288924425874,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006os_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006os_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006os_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006os_ebvmodel2.snpy,B,g,r
SN2006ot,SN2006ot,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006ot_raw.txt,ok,,ok,,ok,,0.052903,0.053689,02:15:04.841,-20:45:58.21,Ia-06bt,corez_zobs,54064.38833597691,0.9263714549480666,0.9474603520702083,0.1501038793216261,1.0001325788805715,0.03360884559237681,54065.244089167965,0.48536200901120063,0.919967346963338,0.13119423745128647,0.9817119051914336,0.022048596557594495,0.3757291946415212,0.015014055646221809,54064.38671875,,54064.66015625,,54065.890625,,18.128246307373047,0.06708796322345734,17.96433448791504,0.04295026883482933,17.792879104614258,0.04476932808756828,18.114872221981937,0.013374085391108615,17.986896884451646,-0.022562396536607368,17.857959065213674,-0.06507996059941754,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006ot_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006ot_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006ot_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006ot_ebvmodel2.snpy,B,g,r
SN2006py,SN2006py,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2006py_raw.txt,ok,,ok,,ok,,0.05786,0.057823,22:41:42.050,-00:08:12.91,Ia,corez_zobs,54070.68011447353,0.2624520549979991,,,0.9625007396651161,0.018605688796290546,54070.83239935996,0.2847705633484372,,,0.9488971327627218,0.020111474585647493,0.14885447548623346,0.014358704858942719,54070.68359375,,54070.9453125,,54072.1015625,,18.11330795288086,0.01641644537448883,17.966142654418945,0.012454071082174778,17.937623977661133,0.013508913107216358,18.125795426056225,-0.012487473175365906,18.015763811926355,-0.049621157507408205,18.054983634827014,-0.11735965716588101,0.0,,,"B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V","B,g,i,r,u,V",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006py_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2006py_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006py_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2006py_ebvmodel2.snpy,B,g,r
SN2007S,SN2007S,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007S_raw.txt,ok,,ok,,ok,,0.01387,0.013924,10:00:31.260,+04:24:26.21,Ia-91T,corez_zobs,54143.996577100326,0.04698380138713463,1.13184341434895,0.03360308425312032,1.1734242916994855,0.006538308785857878,54143.97737834268,0.0608133971068681,1.1324746181406014,0.03609143332087669,1.1631311952410475,0.007188605999645002,0.4595312497248195,0.004819167084591639,54144.0625,,54144.3046875,,54146.28515625,,15.887970924377441,0.008499800227582455,15.662271499633789,0.0069823372177779675,15.326321601867676,0.008715307340025902,15.882942189328274,0.005028735049168446,15.6670214301031,-0.004749930469310612,15.35302239288509,-0.026700791017415387,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007S_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007S_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007S_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007S_ebvmodel2.snpy,B,g,r
SN2007af,SN2007af,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007af_raw.txt,ok,,ok,,ok,,0.00546,0.00546,215.587625,-0.393778,,CSPII_SNooPy_raw,54174.22060082398,0.024820470599461103,0.953000244877978,0.02172231275397699,0.9471377527479488,0.0022887977771449885,54174.22804558655,0.03277969053255838,0.9527321049075085,0.016791289255782108,0.9468034075882356,0.0030169001595295114,0.20537892112151848,0.002632901792370615,54174.22265625,,54174.48046875,,54175.61328125,,13.316213607788086,0.004687274340540171,13.19572925567627,0.00463256286457181,13.190842628479004,0.00497824139893055,13.319581058100047,-0.0033674503119613805,13.205291924845165,-0.009562669168895355,13.204669849359991,-0.013827220880986436,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007af_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007af_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007af_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007af_ebvmodel2.snpy,B,g,r
SN2007ai,SN2007ai,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007ai_raw.txt,ok,,ok,,ok,,0.03164,0.031798,16:12:53.741,-21:37:48.68,Ia-91T,corez_zobs,54173.00214647593,0.18908853330398176,1.1996166114715867,0.0914869929510935,1.2282034900916785,0.014127983357595214,54173.668351075896,0.2554564558265455,1.196316898706789,0.08156551096852975,1.156514401068101,0.02885075841251482,0.6046659454965059,0.0184064717229104,54173.17578125,,54173.375,,54175.69140625,,18.19582176208496,0.010471739806234837,17.982025146484375,0.03028319776058197,17.56145668029785,0.010612571612000465,18.173964488859546,0.021857273225414024,17.974532732645486,0.007492413838890517,17.60364264101778,-0.04218596071993124,0.0,,,"B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw","B,g,i,H,K,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007ai_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007ai_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007ai_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007ai_ebvmodel2.snpy,B,g,r
SN2007al,SN2007al,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007al_raw.txt,ok,,ok,,ok,,0.012113,0.012204,09:59:18.480,-19:28:25.79,Ia-91bg,corez_zobs,54170.28374490284,0.5589416103068585,0.44581000062627135,0.025812184620194776,0.42756474276481987,0.00975393352896632,54170.06751198051,0.20634784571129056,0.45293150195824866,0.017521766206286725,0.40813332259279406,0.009591612354221275,0.27686447307972634,0.021264036507788707,54170.16015625,,54170.45703125,,54173.671875,,17.498563766479492,0.015024297870695591,17.097490310668945,0.01521158404648304,16.562463760375977,0.014690280891954899,17.465327032046368,0.03323673443312516,17.07994831846122,0.017541992207726977,16.574490946886154,-0.012027186510177187,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y,Ydw | B,g,i,r,u,V","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007al_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007al_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007al_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007al_ebvmodel2.snpy,B,g,r
SN2007as,SN2007as,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007as_raw.txt,ok,,ok,,ok,,0.01756,0.017075,09:27:36.010,-80:10:39.22,Ia,corez_zobs,54181.703014595056,0.14562738703607164,0.8962681181066843,0.02900237795814922,0.8920119227494296,0.0035794965630669595,54181.56280147803,0.1042366089643477,0.901195896636444,0.055584857691578296,0.8921472785362523,0.0048373713651744575,0.2791739817354471,0.00456326800242359,54181.6953125,,54181.94140625,,54183.0390625,,15.988578796386719,0.006659329403191805,15.85249137878418,0.006168399006128311,15.71857738494873,0.007171611301600933,15.98546259907093,0.0031161973157889716,15.870623469315927,-0.01813209053174698,15.76145403096848,-0.0428766460197488,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007as_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007as_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007as_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007as_ebvmodel2.snpy,B,g,r
SN2007ba,SN2007ba,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007ba_raw.txt,ok,,ok,,ok,,0.038487,0.038237,15:16:42.631,+07:23:47.80,Ia-91bg,corez_zobs,54197.447936630066,0.13753686281162986,0.5782252091509219,0.033296149771764656,0.5783029655463169,0.007922291403880302,54197.356580209605,0.0995757769872908,0.5790076789002658,0.030678310446117064,0.606375522129735,0.0101004230430697,0.18633943131941497,0.018390142970846384,54197.44140625,,54197.56640625,,54199.53125,,17.9322452545166,0.014072022400796413,17.6610050201416,0.013290312141180038,17.396503448486328,0.014728670008480549,17.89227679661833,0.03996845789827392,17.67282983617415,-0.011824816032545996,17.434180118679567,-0.03767667019323871,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007ba_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007ba_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007ba_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007ba_ebvmodel2.snpy,B,g,r
SN2007bc,SN2007bc,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007bc_raw.txt,ok,,ok,,ok,,0.020757,0.020638,11:19:14.570,+20:48:32.51,Ia,corez_zobs,54200.02706658897,0.14581356359537337,1.0872481570942434,0.04312722489495469,0.9072789520908455,0.004414620257000701,54200.14211908637,0.11192181811151566,1.0921617675318671,0.0629541029759623,0.908712751818149,0.006735371155446541,0.10830169479231753,0.00543864465769785,54200.0234375,,54200.26953125,,54201.37109375,,15.91481876373291,0.006655933801084757,15.839579582214355,0.005917261354625225,15.860111236572266,0.00711249141022563,15.93309906124788,-0.018280297514969623,15.878860154118353,-0.03928057190399722,15.912853414578901,-0.052742178006635776,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007bc_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007bc_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007bc_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007bc_ebvmodel2.snpy,B,g,r
SN2007bm,SN2007bm,/Users/lluisgalbany/Downloads/HST_UV/data/light_curves/SNooPy/SN2007bm_raw.txt,ok,,ok,,ok,,0.006207,0.00622,11:25:02.299,-09:47:53.81,Ia,corez_zobs,54224.90591243908,0.1641589314734131,0.9140802706420088,0.02184361780023984,0.9066293677746378,0.005454076639237586,54225.101922096466,0.1102215376549667,0.9075869196254563,0.03039048416680512,0.900765247732443,0.006738550392717849,0.576707713592962,0.005190943344386517,54224.90234375,,54225.1484375,,54226.25,,14.572028160095215,0.007439387962222099,14.338549613952637,0.028314508497714996,13.923179626464844,0.03146142140030861,14.565912245987024,0.006115914108191156,14.33608997769671,0.002459636255926803,13.9342694810179,-0.011089854553056257,0.0,,,"B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw","B,g,i,H,J,r,u,V,Y,Ydw",H3,st,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007bm_maxmodel_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_plots/SN2007bm_ebvmodel2_plot.jpg,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007bm_maxmodel.snpy,/Users/lluisgalbany/Downloads/HST_UV/outputs/snpy_fits/SN2007bm_ebvmodel2.snpy,B,g,r
