###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59684.010875 -21.999  5.586    -6   32 o  0   0.91 116.30992 -71.40390 10403.61  3429.33 2.91 2.20 -13.7 -0.394 18.60 19.45 04a59684o0086o
59684.019479 -21.443  2.817   -10   27 o  0   1.23 116.30992 -71.40390  1210.86  3258.02 2.57 2.17  51.7 -0.381 18.54 19.42 04a59684o0105o
59684.022249  20.365  1.222    26   32 o  0   0.74 116.30992 -71.40390 10372.05  3538.10 2.90 2.30 -13.2 -0.368 18.56 19.41 04a59684o0111o
59684.022699 -20.783  1.567   -18   28 o  0   1.15 116.30992 -71.40390  1229.85  3292.96 2.79 2.28  56.0 -0.382 18.49 19.42 04a59684o0112o
59684.027709  20.614  1.198    21   25 o  0   0.94 116.30992 -71.40390  1163.50  3218.13 2.56 2.13  47.2 -0.392 18.57 19.41 04a59684o0123o
59684.042050  19.839  0.625    42   26 o  0   0.90 116.30992 -71.40390  1129.65  3330.53 2.41 2.04  52.2 -0.398 18.57 19.37 04a59684o0154o
59685.808784  20.193  1.146    30   35 o  0   0.93 116.30992 -71.40390  6138.28  9099.74 2.98 2.80 -53.3 -0.376 18.33 18.87 03a59686o0229o
59685.812476 -19.949  0.872   -38   33 o  0   1.16 116.30992 -71.40390  6155.21  9138.87 2.99 2.81 -58.1 -0.372 18.35 18.86 03a59686o0237o
59685.822149 -23.333 18.000    -2   30 o  0   1.33 116.30992 -71.40390  6106.47  9056.75 3.05 2.87 -51.7 -0.369 18.28 18.83 03a59686o0258o
59685.831819 -22.728 12.500    -3   37 o  0   1.21 116.30992 -71.40390  6087.34  9171.02 3.27 3.07 -60.0 -0.377 18.21 18.80 03a59686o0279o
59688.043462  20.301  0.943    28   26 o  0   0.74 116.30992 -71.40390 10414.73  3455.97 2.77 2.16 -16.9 -0.388 18.70 19.44 04a59688o0187o
59688.046167 -20.393  1.200   -25   30 o  0   0.91 116.30992 -71.40390 10432.97  3496.48 2.87 2.24 -17.4 -0.387 18.65 19.43 04a59688o0193o
59688.055734 -19.365  0.373   -65   24 o  0   1.23 116.30992 -71.40390 10365.72  3407.30 2.84 2.15 -16.5 -0.385 18.65 19.39 04a59688o0214o
59688.073510  22.474  7.292     4   27 o  0   0.98 116.30992 -71.40390 10330.31  3515.83 2.68 1.99 -18.8 -0.380 18.75 19.36 04a59688o0253o
59688.085423  25.028 57.000     0   20 o  0   1.20 116.30992 -71.40390  1154.10  3229.89 2.18 1.82  49.6 -0.404 18.71 19.37 04a59688o0279o
59688.088584  21.429  2.487    10   24 o  0   0.73 116.30992 -71.40390  1172.22  3265.91 2.27 1.86  49.2 -0.402 18.71 19.37 04a59688o0286o
59688.098142  20.908  1.315    16   21 o  0   1.56 116.30992 -71.40390  1103.47  3193.29 2.27 1.84  46.8 -0.403 18.74 19.41 04a59688o0307o
59688.108187 -20.129  0.996   -32   32 o  0   1.16 116.30992 -71.40390  1073.84  3311.33 2.31 1.86  48.2 -0.390 18.41 19.02 04a59688o0329o
59691.981343  21.027  1.737    14   24 o  0   0.98 116.30992 -71.40390  9886.98  9225.79 2.55 2.31 -20.0 -0.458 19.11 20.33 04a59692o0060o
59691.984586  23.390 12.250     2   20 o  0   1.56 116.30992 -71.40390  9902.63  9265.83 2.48 2.23  -9.2 -0.470 19.17 20.46 04a59692o0067o
59691.990878 -21.488  2.652    -9   24 o  0   0.72 116.30992 -71.40390  9844.91  9177.10 2.55 2.24  -2.0 -0.459 19.17 20.45 04a59692o0080o
59692.002803 -20.257  0.664   -29   19 o  0   1.12 116.30992 -71.40390  9818.40  9286.37 2.78 2.69 -17.9 -0.384 19.11 20.52 04a59692o0105o
59692.009631  21.558  2.479     9   21 o  0   0.61 116.30992 -71.40390  1648.70  9029.15 2.83 2.15 -71.1 -0.394 19.11 20.52 04a59692o0119o
59692.012822  21.166  1.311    12   16 o  0   0.88 116.30992 -71.40390  1663.63  9064.27 2.76 2.06 -78.6 -0.390 19.23 20.57 04a59692o0126o
59692.018983  22.728  5.765     3   17 o  0   1.22 116.30992 -71.40390  1608.13  8988.08 2.80 2.12 -77.4 -0.381 19.22 20.51 04a59692o0139o
59692.032782 -21.762  2.302    -7   16 o  0   1.04 116.30992 -71.40390  1579.13  9102.13 2.59 2.09 -65.5 -0.424 19.21 20.62 04a59692o0169o
59699.976640 -21.896  3.235    -6   20 o  0   0.89 116.30992 -71.40390  7362.47  5368.70 2.65 2.43 -44.9 -0.397 18.91 20.23 04a59700o0060o
59699.980384 -21.445  2.149   -10   21 o  0   0.95 116.30992 -71.40390  7378.51  5406.72 2.87 2.48 -29.4 -0.388 18.90 20.27 04a59700o0068o
59699.986079 -19.636  0.350   -51   18 o  0   1.15 116.30992 -71.40390  7317.26  5323.39 2.52 2.23 -24.3 -0.408 19.01 20.27 04a59700o0080o
59699.999044  21.847  2.244     7   15 o  0   1.44 116.30992 -71.40390  7286.42  5432.92 2.47 2.20 -14.4 -0.417 19.03 20.34 04a59700o0108o
59701.792065 -20.267  0.546   -28   16 o  0   0.88 116.30992 -71.40390  5187.01  7031.21 2.42 2.13 -52.0 -0.431 19.24 20.31 03a59702o0195o
59701.795697  21.616  1.746     8   14 o  0   1.16 116.30992 -71.40390  5204.47  7070.25 2.41 2.16 -52.3 -0.439 19.22 20.28 03a59702o0202o
59701.801108  20.554  0.713    22   16 o  0   1.00 116.30992 -71.40390  5153.15  6989.71 2.44 2.12 -50.6 -0.422 19.23 20.37 03a59702o0213o
59701.810981  21.248  1.531    12   18 o  0   0.69 116.30992 -71.40390  5131.71  7102.55 2.50 2.15 -50.7 -0.422 19.25 20.39 03a59702o0232o
59704.067981 -21.740  1.984    -7   14 o  0   0.86 116.30992 -71.40390  7289.03  5340.87 2.04 1.87 -37.5 -0.428 19.27 20.49 04a59704o0006o
59704.070901  22.544  4.774     4   17 o  0   0.60 116.30992 -71.40390  7306.16  5380.70 2.01 1.83 -35.4 -0.428 19.29 20.52 04a59704o0012o
59704.079295  22.349  3.297     4   14 o  0   0.72 116.30992 -71.40390  7244.65  5299.83 2.03 1.84 -38.8 -0.417 19.26 20.52 04a59704o0029o
59704.089318 -23.100  6.824    -2   14 o  0   1.05 116.30992 -71.40390  7219.65  5415.34 2.13 1.92 -45.7 -0.410 19.21 20.54 04a59704o0050o
59707.964930  20.009  0.806    36   29 o  0   1.04 116.30992 -71.40390  4587.19  9165.20 2.92 2.41 -80.2 -0.399 18.49 19.35 04a59708o0044o
59707.970281  20.282  0.986    28   28 o  0   0.56 116.30992 -71.40390  4600.26  9200.40 2.80 2.30 -77.0 -0.395 18.74 19.76 04a59708o0055o
59707.985385  19.965  0.530    38   20 o  0   1.30 116.30992 -71.40390  4538.22  9117.70 2.83 2.39 -84.3 -0.377 18.87 20.04 04a59708o0075o
59707.989317  21.178  2.000    12   24 o  0   1.03 116.30992 -71.40390  4517.02  9233.15 3.20 2.82  76.8 -0.355 18.74 20.04 04a59708o0083o
59711.985360  15.292  0.324  2774  899 o  0   1.05 116.30992 -71.40390  4565.70  9149.15 3.16 2.77 -69.6 -0.382 15.40 15.87 04a59712o0088o
59711.988543 -17.504  0.985  -362  356 o  0   1.07 116.30992 -71.40390  4580.01  9186.92 3.14 2.59 -75.3 -0.374 15.35 15.70 04a59712o0094o
59711.995248 -17.623  1.236  -324  401 o  0   1.24 116.30992 -71.40390  4523.87  9107.91 2.94 2.40 -81.6 -0.390 16.78 17.17 04a59712o0107o
59712.006021 -17.970  1.362  -236  321 o  0   1.38 116.30992 -71.40390  4500.77  9222.40 2.72 2.30 -80.3 -0.418 15.70 16.10 04a59712o0128o
59715.954830  19.871  1.502    41   61 o  0   0.69 116.30992 -71.40390  7942.42  1562.75 2.68 2.46 -20.0 -0.370 17.77 17.72 04a59716o0030o
59715.959833  20.333  1.236    27   33 o  0   1.36 116.30992 -71.40390  7875.41  1478.35 2.72 2.45 -31.3 -0.382 18.25 18.67 04a59716o0041o
59715.969926  20.256  1.038    29   30 o  0   0.88 116.30992 -71.40390  7844.35  1589.84 2.70 2.33 -24.6 -0.387 18.52 19.16 04a59716o0063o
59725.726635 -22.720  5.722    -3   17 o  0   0.77 116.30992 -71.40390  9649.15  9323.23 2.68 2.35 -75.1 -0.456 19.39 20.74 03a59726o0089o
59725.730069  21.897  3.108     6   20 o  0   0.81 116.30992 -71.40390  9665.95  9362.11 2.73 2.41 -73.4 -0.454 19.36 20.74 03a59726o0096o
59725.736184  21.381  1.902    10   19 o  0   0.55 116.30992 -71.40390  9615.78  9273.79 2.71 2.35 -70.7 -0.458 19.36 20.75 03a59726o0109o
59725.746225  21.149  1.494    13   19 o  0   0.56 116.30992 -71.40390  9597.07  9383.86 2.62 2.26 -68.9 -0.477 19.38 20.76 03a59726o0130o
59725.756141  20.451  0.519    24   12 o  0   1.37 116.30992 -71.40390  1446.26  8946.94 2.63 2.30 -42.6 -0.398 19.43 20.85 03a59726o0150o
59725.760151  24.547 31.000     1   17 o  0   0.75 116.30992 -71.40390  1463.15  8984.72 2.54 2.18 -40.5 -0.412 19.47 20.84 03a59726o0158o
59725.767014  23.494  7.545     2   11 o  0   1.55 116.30992 -71.40390  1414.65  8910.61 2.46 2.15 -46.4 -0.413 19.47 20.82 03a59726o0172o
59725.783944  21.823  2.100     7   14 o  0   1.18 116.30992 -71.40390  1396.27  9031.63 2.50 2.16 -41.5 -0.415 19.46 20.82 03a59726o0198o
59733.726385 -20.663  0.977   -20   19 o  0   0.71 116.30992 -71.40390  7215.04  5432.78 2.50 2.26 -56.1 -0.466 19.21 20.37 03a59734o0086o
59733.729119  21.518  1.948     9   18 o  0   0.85 116.30992 -71.40390  7232.46  5471.45 2.52 2.27 -53.9 -0.458 19.20 20.37 03a59734o0092o
59733.735980 -23.670 13.875    -1   17 o  0   0.94 116.30992 -71.40390  7177.35  5387.47 2.51 2.27 -54.3 -0.466 19.17 20.32 03a59734o0107o
59733.748332  20.462  0.811    24   19 o  0   0.84 116.30992 -71.40390  7154.36  5497.50 2.59 2.36 -55.2 -0.453 19.16 20.37 03a59734o0134o
59743.982084  17.902  0.640   251  161 o  0   1.46 116.30992 -71.40390  8972.36  7035.11 3.15 2.93 -37.1 -0.341 16.25 16.19 04a59744o0094o
59743.985810 -19.629 23.870   -51 1220 o  0   1.06 116.30992 -71.40390   445.78  7078.14 3.15 2.98  68.4 -0.352 14.61 14.27 04a59744o0102o
59743.989656  16.246  0.921  1153 1062 o  0   0.86 116.30992 -71.40390   463.15  7115.63 3.58 3.35  80.9 -0.340 15.07 14.91 04a59744o0110o
59743.992899 -17.293  1.014  -439  445 o  0   1.15 116.30992 -71.40390  8931.15  6992.79 3.54 3.33 -28.8 -0.318 15.44 15.48 04a59744o0117o
59743.995745  17.912  1.443   248  358 o  0   1.09 116.30992 -71.40390   404.53  7044.56 3.55 3.37  89.3 -0.334 15.57 15.48 04a59744o0123o
59744.003401  19.720 12.421    47  584 o  0   1.18 116.30992 -71.40390  8907.14  7109.24 3.15 2.87 -31.9 -0.341 15.17 14.91 04a59744o0139o
59744.008236 -18.841  3.792  -106  400 o  0   1.15 116.30992 -71.40390   379.67  7167.29 3.10 2.88  64.9 -0.354 15.73 15.57 04a59744o0149o
59749.696102 -19.874  1.823   -41   74 o  0   1.18 116.30992 -71.40390  7830.01  1575.63 3.03 2.72  26.3 -0.436 17.30 17.48 03a59750o0032o
59749.698963 -22.584 14.083    -3   47 o  0   1.24 116.30992 -71.40390  7849.07  1614.04 2.99 2.77  21.1 -0.438 17.75 18.38 03a59750o0038o
59749.706674 -22.717  7.462    -3   22 o  0   0.86 116.30992 -71.40390  7785.50  1525.91 3.09 2.84  18.6 -0.426 18.82 19.94 03a59750o0054o
59749.716868 -21.558  2.308    -9   20 o  0   0.85 116.30992 -71.40390  7757.59  1633.48 2.93 2.85  -4.1 -0.427 18.97 20.28 03a59750o0074o
59755.701932 -21.010  1.210   -14   17 c  0   1.08 116.30992 -71.40390  5150.06  6989.70 2.74 2.63 -54.7 -0.402 19.12 20.48 03a59756o0040c
59755.705867  22.257  3.259     4   15 c  0   0.84 116.30992 -71.40390  5166.78  7026.59 2.66 2.57 -54.0 -0.404 19.41 21.02 03a59756o0048c
59756.696811 -20.162  0.874   -31   27 c  0   1.05 116.30992 -71.40390  1067.99  3135.06 2.64 2.48 -20.5 -0.430 18.58 19.16 03a59757o0030c
59756.700315 -23.443 14.333    -2   22 c  0   0.77 116.30992 -71.40390  1087.19  3173.07 2.66 2.45 -19.4 -0.425 19.01 20.00 03a59757o0037c
59756.700770  25.970 116.000     0   17 c  0   1.10 116.30992 -71.40390 10272.70  3525.84 2.69 2.28 -56.9 -0.348 18.94 19.96 03a59757o0038c
59756.716729  22.700  3.000     3    9 c  0   1.62 116.30992 -71.40390  1025.82  3102.34 2.62 2.42 -15.2 -0.433 19.64 21.58 03a59757o0073c
59756.717184  21.540  1.281     9   11 c  0   0.96 116.30992 -71.40390 10289.31  3557.42 2.68 2.29 -57.6 -0.373 19.59 21.50 03a59757o0074c
59756.721497  21.380  1.000    10   10 c  0   1.28 116.30992 -71.40390  1002.49  3221.74 2.64 2.43 -16.0 -0.432 19.64 21.63 03a59757o0083c
59756.721952  22.775  3.294     3    9 c  0   1.23 116.30992 -71.40390 10231.17  3468.37 2.76 2.38 -58.6 -0.370 19.56 21.55 03a59757o0084c
59756.728851 -21.413  1.067   -10   10 c  0   0.86 116.30992 -71.40390 10205.61  3575.36 2.76 2.34 -59.2 -0.376 19.55 21.57 03a59757o0099c
59757.698706  24.306 37.250     1   26 c  0   1.14 116.30992 -71.40390  7176.30  5368.99 2.67 2.51 -52.0 -0.406 18.70 19.51 03a59758o0034c
59757.706509 -20.692  0.609   -19   12 c  0   1.42 116.30992 -71.40390  7194.10  5406.53 2.62 2.45 -54.0 -0.411 19.38 20.94 03a59758o0051c
59757.713317  18.875  0.103   102   11 c  0 4275.54 116.30992 -71.40390  7138.87  5321.71 2.54 2.40 -55.1 -0.421 19.56 21.44 03a59758o0064c
59757.726979 -24.698 20.333    -0   10 c  0   1.17 116.30992 -71.40390  7115.35  5431.02 2.51 2.41 -45.3 -0.417 19.59 21.57 03a59758o0094c
59758.696880  20.295  1.077    28   30 c  0   1.14 116.30992 -71.40390  7823.28  1560.74 2.81 2.55 -38.1 -0.372 18.43 18.97 03a59759o0030c
59758.699617  21.791  2.946     7   21 c  0   0.98 116.30992 -71.40390  7837.26  1595.17 2.87 2.61 -34.6 -0.378 18.75 19.66 03a59759o0036c
59758.719875 -20.821  0.626   -17   11 c  0   1.14 116.30992 -71.40390  7770.33  1502.72 2.87 2.56 -42.6 -0.382 19.52 21.46 03a59759o0080c
59758.730017 -21.423  1.231   -10   12 c  0   0.95 116.30992 -71.40390  7742.27  1612.44 2.84 2.57 -43.9 -0.383 19.52 21.50 03a59759o0102c
59758.959048 -20.822  0.714   -17   12 c  0   1.31 116.30992 -71.40390  6170.81  4896.39 2.47 2.27 -45.3 -0.365 19.10 20.56 04a59759o0041c
59758.962836  23.427  9.000     2   14 c  0   0.80 116.30992 -71.40390  6187.95  4936.83 2.43 2.24 -40.7 -0.369 19.21 20.93 04a59759o0049c
59758.968544 -21.020  0.864   -14   12 c  0   1.09 116.30992 -71.40390  6128.61  4858.64 2.31 2.13 -40.3 -0.381 19.38 21.11 04a59759o0061c
59758.981384  23.074  5.647     2   12 c  0   1.52 116.30992 -71.40390  6105.07  4979.11 2.28 2.08 -39.7 -0.383 19.40 21.12 04a59759o0088c
59759.966316  22.542  4.100     4   14 c  0   0.90 116.30992 -71.40390   433.63  7083.45 2.77 2.52  67.5 -0.342 19.28 21.10 04a59760o0031c
59759.972651  22.844  5.062     3   13 c  0   0.98 116.30992 -71.40390   450.21  7122.58 2.70 2.42  62.4 -0.344 19.39 21.18 04a59760o0045c
59759.975817  23.571  9.375     1   13 c  0   1.03 116.30992 -71.40390   393.92  7052.56 2.72 2.44  58.4 -0.351 19.40 21.21 04a59760o0052c
59759.991144  22.455  3.750     4   14 c  0   0.91 116.30992 -71.40390   370.54  7178.22 2.94 2.51  56.9 -0.344 19.38 21.22 04a59760o0085c
59760.954811 -19.623  0.569   -51   29 c  0   0.97 116.30992 -71.40390  6438.60  1027.73 2.96 2.74 -41.6 -0.366 18.52 19.67 04a59761o0032c
59760.958556 -20.428  0.816   -24   20 c  0   1.05 116.30992 -71.40390  6458.46  1068.99 3.07 2.72 -24.4 -0.361 18.84 20.39 04a59761o0040c
59760.965144 -22.222  3.208    -5   15 c  0   0.87 116.30992 -71.40390  6391.78   990.42 2.83 2.65 -27.7 -0.374 19.21 21.06 04a59761o0054c
59760.978100  21.964  2.467     6   15 c  0   0.83 116.30992 -71.40390  6362.26  1111.43 2.88 2.61 -29.9 -0.372 19.22 21.25 04a59761o0081c
59765.700088  19.799  1.376    44   60 o  0   1.37 116.30992 -71.40390  3114.88  2925.17 3.06 2.81 -58.4 -0.406 17.65 17.61 03a59766o0032o
59765.702956 -22.501 12.412    -4   45 o  0   1.17 116.30992 -71.40390  3134.17  2963.11 2.97 2.72 -55.1 -0.408 18.03 18.32 03a59766o0038o
59773.702259  20.243  2.265    29   66 o  0   0.88 116.30992 -71.40390   336.30  6999.37 2.78 2.44 -58.3 -0.380 17.79 17.59 03a59774o0032o
59773.709570 -20.335  1.707   -27   46 o  0   0.95 116.30992 -71.40390   282.98  6929.80 2.81 2.47 -57.9 -0.372 18.18 18.34 03a59774o0048o
59786.164206 -25.591 62.000    -0   13 c  0   1.13 116.30992 -71.40390  1295.45  5066.32 2.89 2.62 -24.8 -0.402 19.42 21.44 03a59786o0933c
59786.169334 -21.330  1.132   -11   12 c  0   0.91 116.30992 -71.40390  1277.54  5020.33 2.83 2.59 -16.7 -0.406 19.45 21.44 03a59786o0944c
59786.181949 -21.844  2.382    -7   16 c  0   1.06 116.30992 -71.40390  1334.07  5099.37 2.78 2.56 -13.3 -0.405 19.18 20.66 03a59786o0970c
59786.189165 -19.620  0.757   -52   39 c  0   0.80 116.30992 -71.40390  1355.34  4985.59 3.13 2.88 -12.9 -0.400 18.35 19.10 03a59786o0985c
59804.358641  20.980  2.205    15   32 o  0   1.41 116.30992 -71.40390   484.58  3056.61 2.53 1.93  41.8 -0.370 18.37 18.91 04a59804o0865o
59804.381583 -22.585  8.923    -3   30 o  0   1.03 116.30992 -71.40390   462.92  3016.52 2.56 1.90  40.0 -0.372 18.48 19.02 04a59804o0915o
59804.384360  21.072  2.541    14   34 o  0   1.02 116.30992 -71.40390   519.22  3101.57 2.81 2.17  39.9 -0.349 18.35 19.06 04a59804o0921o
59804.391332 -20.200  1.172   -30   35 o  0   1.02 116.30992 -71.40390   535.82  2988.24 2.85 2.16  40.2 -0.338 18.38 19.08 04a59804o0936o
59804.395024 -20.232  1.140   -29   33 o  0   1.08 116.30992 -71.40390  9029.96  3173.74 2.58 1.96 -22.5 -0.394 18.36 18.95 04a59804o0944o
59804.408977  19.882  0.809    40   33 o  0   0.95 116.30992 -71.40390  9008.97  3137.90 2.58 1.94 -23.9 -0.392 18.47 19.05 04a59804o0974o
59804.414549 -21.010  1.972   -14   28 o  0   0.95 116.30992 -71.40390  9065.08  3211.19 2.57 1.97 -23.1 -0.378 18.47 19.07 04a59804o0986o
59804.417314 -19.878  0.791   -41   32 o  0   0.88 116.30992 -71.40390  9083.37  3093.40 2.65 1.99 -22.6 -0.382 18.48 19.06 04a59804o0992o
59826.055007  20.607  0.813    21   17 o  0   0.86 116.30992 -71.40390  2186.36  7204.04 2.87 2.54 -44.4 -0.375 19.30 20.86 03a59826o0736o
59826.058698 -22.730  6.000    -3   18 o  0   0.78 116.30992 -71.40390  2166.47  7162.46 3.04 2.76 -42.6 -0.365 19.21 20.88 03a59826o0744o
59826.077356 -21.203  1.246   -12   15 o  0   0.81 116.30992 -71.40390  2222.56  7237.80 2.87 2.57 -44.3 -0.371 19.29 20.83 03a59826o0782o
59826.091335 -20.535  0.754   -22   17 o  0   0.79 116.30992 -71.40390  2244.20  7120.88 2.79 2.44 -46.0 -0.375 19.29 20.72 03a59826o0811o
59826.163442  22.668 15.381     3   48 o  0   0.91 116.30992 -71.40390  2181.56  7143.98 2.60 2.30 -50.7 -0.378 18.07 18.03 03a59826o0965o
59844.328956 -20.213  0.383   -30   11 o  0   1.17 116.30992 -71.40390  4408.13  7340.75 2.22 1.76 -78.0 -0.414 19.37 20.58 04a59844o0764o
59850.102065 -20.501  0.464   -23   11 c  0   1.06 116.30992 -71.40390  3399.76  3509.18 2.53 2.47 -38.6 -0.389 19.53 21.48 03a59850o0664c
59850.105799  21.077  1.488    14   20 c  0   1.16 116.30992 -71.40390  3382.05  3469.67 2.52 2.46 -60.9 -0.386 18.36 20.23 03a59850o0672c
59850.116370  21.526  1.294     9   12 c  0   1.30 116.30992 -71.40390  3434.73  3552.98 2.56 2.41 -56.8 -0.380 19.53 21.48 03a59850o0695c
59850.122059  21.352  0.971    10   10 c  0   1.47 116.30992 -71.40390  3459.16  3430.96 2.49 2.40 -73.0 -0.394 19.59 21.50 03a59850o0707c
59854.083566  21.697  1.446     8   11 c  0   0.83 116.30992 -71.40390  3395.84  3515.89 2.42 2.28 -62.8 -0.398 19.65 21.43 03a59854o0757c
59854.086863 -22.690  3.409    -3   10 c  0   0.82 116.30992 -71.40390  3377.88  3474.16 2.41 2.31 -62.4 -0.406 19.61 21.47 03a59854o0764c
59854.102286  21.989  1.521     6    9 c  0   1.18 116.30992 -71.40390  3432.43  3549.39 2.26 2.16 -63.7 -0.406 19.72 21.48 03a59854o0797c
59854.109201  21.667  1.269     8   10 c  0   0.85 116.30992 -71.40390  3453.84  3433.71 2.25 2.11 -57.2 -0.404 19.72 21.49 03a59854o0812c
59856.367563  22.582  3.783     3   13 o  0   1.25 116.30992 -71.40390  4346.63  1555.04 2.42 2.29  35.4 -0.406 19.29 20.89 04a59856o0830o
59856.371871  22.214  2.943     5   14 o  0   0.83 116.30992 -71.40390  4332.07  1515.69 2.33 2.20  40.2 -0.410 19.35 20.85 04a59856o0839o
59856.376847  21.423  1.618    10   16 o  0   0.68 116.30992 -71.40390  4388.45  1597.52 2.39 2.30  18.7 -0.403 19.28 20.73 04a59856o0850o
59856.382421  22.942  7.867     2   19 o  0   1.08 116.30992 -71.40390  4412.54  1481.15 2.56 2.41  38.7 -0.393 18.96 20.22 04a59856o0861o
59856.390774 -20.380  1.687   -26   43 o  0   0.65 116.30992 -71.40390  4383.52  1543.50 2.42 2.24  38.7 -0.398 18.12 18.37 04a59856o0879o
59858.094005  21.334  1.740    11   18 o  0   0.75 116.30992 -71.40390  6130.50  9427.16 2.64 2.20 -39.5 -0.395 19.24 20.35 03a59858o0771o
59858.114757 -21.401  1.236   -10   12 o  0   1.45 116.30992 -71.40390  6101.77  9378.23 2.57 2.15 -36.4 -0.405 19.31 20.39 03a59858o0815o
59858.118526 -20.311  0.535   -27   15 o  0   1.04 116.30992 -71.40390  6160.91  9462.74 2.69 2.22 -37.5 -0.390 19.26 20.36 03a59858o0823o
59858.127217  20.611  0.942    21   20 o  0   1.21 116.30992 -71.40390  6184.67  9340.94 2.64 2.21 -37.9 -0.399 18.96 19.72 03a59858o0841o
59865.995441 -21.774  3.811    -7   27 o  0   0.79 116.30992 -71.40390  8338.31  9271.45 2.90 2.29 -38.1 -0.409 18.68 19.38 03a59866o0567o
59866.005496 -21.718  3.405    -8   25 o  0   1.17 116.30992 -71.40390  8314.36  9235.84 3.01 2.37 -39.0 -0.388 18.61 19.37 03a59866o0587o
59866.020008 -20.847  1.659   -17   28 o  0   0.83 116.30992 -71.40390  8373.24  9312.14 2.81 2.28 -37.6 -0.397 18.68 19.29 03a59866o0618o
59866.024328 -20.171  0.864   -31   27 o  0   1.10 116.30992 -71.40390  8397.57  9191.62 2.93 2.36 -36.9 -0.389 18.61 19.29 03a59866o0627o
59868.251905  20.168  0.432    31   13 o  0   1.16 116.30992 -71.40390  5319.79  3577.49 1.91 1.79 -41.5 -0.454 19.19 20.26 04a59868o0517o
59868.255085 -20.956  0.939   -15   14 o  0   1.01 116.30992 -71.40390  5301.56  3539.31 1.93 1.85 -37.0 -0.448 19.17 20.24 04a59868o0524o
59868.260624  21.307  1.411    11   15 o  0   0.85 116.30992 -71.40390  5357.40  3617.71 1.80 1.70 -34.5 -0.453 19.24 20.23 04a59868o0536o
59868.281447  20.875  0.781    16   13 o  0   1.20 116.30992 -71.40390  5382.31  3506.22 1.87 1.74 -23.2 -0.436 19.22 20.27 04a59868o0581o
59872.344103  21.994  2.500     6   14 o  0   0.86 116.30992 -71.40390  5374.72  3616.91 2.13 1.97 -19.9 -0.421 19.32 20.56 04a59872o0687o
59872.348157 -20.924  0.888   -16   14 o  0   0.70 116.30992 -71.40390  5359.61  3578.92 1.98 1.90 -32.7 -0.434 19.32 20.57 04a59872o0696o
59880.252833  21.630  1.269     8   10 c  0   0.89 116.30992 -71.40390  7168.63  3438.75 2.32 1.94 -21.7 -0.390 19.56 21.44 04a59880o0569c
59880.256005 -21.392  1.167   -10   12 c  0   0.52 116.30992 -71.40390  7151.96  3401.96 2.39 2.03 -23.2 -0.381 19.58 21.47 04a59880o0576c
59880.276993  22.311  2.806     4   12 c  0   0.71 116.30992 -71.40390  7214.16  3483.81 2.34 1.96 -23.3 -0.385 19.62 21.46 04a59880o0621c
59880.282472  22.044  2.095     6   12 c  0   0.75 116.30992 -71.40390  7235.91  3370.43 2.48 2.03 -20.7 -0.382 19.58 21.44 04a59880o0633c
59884.342938 -23.968 14.833    -1   14 c  0   0.85 116.30992 -71.40390  9599.46  7355.80 2.68 2.20 -21.3 -0.436 19.55 21.14 04a59884o0742c
59884.344301 -21.821  1.556    -7   11 c  0   1.02 116.30992 -71.40390   378.15  7259.49 2.46 2.04  81.3 -0.381 19.57 21.23 04a59884o0745c
